ensembl_gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	ensembl_gene_id_version	external_gene_name	gene_biotype	chromosome_name	start_position	end_position	strand	source	description
ENSMUSG00000024546	0.266483352358966	-5.30163867660215e-06	0.00688513381056777	0.693936852008947	0.999936236791504	ENSMUSG00000024546.7	4930546C10Rik	lncRNA	18	69022558	69084599	-1	ensembl_havana	RIKEN cDNA 4930546C10 gene [Source:MGI Symbol;Acc:MGI:1926181]
ENSMUSG00000024658	0.378280300356049	-7.59186308163183e-06	0.00688513350536272	0.577459857437887	0.999936236791504	ENSMUSG00000024658.8	Gm9750	lncRNA	19	9112521	9256539	1	havana	predicted gene 9750 [Source:MGI Symbol;Acc:MGI:3642669]
ENSMUSG00000025450	40.0865956370564	2.43422550435719e-05	0.00688393171086134	0.850710665744544	0.999936236791504	ENSMUSG00000025450.5	Gm9752	lncRNA	13	119610340	119613297	-1	ensembl_havana	predicted gene 9752 [Source:MGI Symbol;Acc:MGI:3641896]
ENSMUSG00000025644	13.3550227002907	-5.33893249977458e-05	0.00688448260588137	0.576676901437565	0.999936236791504	ENSMUSG00000025644.11	Gm7628	lncRNA	9	108922912	108926864	-1	ensembl_havana	predicted gene 7628 [Source:MGI Symbol;Acc:MGI:3643956]
ENSMUSG00000025961	7.35860591173622	8.61113192752495e-05	0.00688477588621224	0.228329470119228	0.999936236791504	ENSMUSG00000025961.2	4933402D24Rik	lncRNA	1	63794066	63808426	-1	ensembl_havana	RIKEN cDNA 4933402D24 gene [Source:MGI Symbol;Acc:MGI:1921676]
ENSMUSG00000026729	4.13994495869765	-1.52262195727119e-05	0.00688500699534264	0.72874505256316	0.999936236791504	ENSMUSG00000026729.10	4930562F07Rik	lncRNA	1	159902305	159905555	-1	ensembl_havana	RIKEN cDNA 4930562F07 gene [Source:MGI Symbol;Acc:MGI:1922505]
ENSMUSG00000026736	3.15652437007997	-1.00608502541327e-05	0.00688496782860148	0.839479195372603	0.999936236791504	ENSMUSG00000026736.4	4930426L09Rik	lncRNA	2	19003130	19005548	1	ensembl_havana	RIKEN cDNA 4930426L09 gene [Source:MGI Symbol;Acc:MGI:1921879]
ENSMUSG00000027196	21.8496340483858	2.96535551913163e-05	0.0068843202615823	0.781040022093969	0.999936236791504	ENSMUSG00000027196.12	Alkbh3os1	lncRNA	2	93810379	93813920	1	ensembl_havana	alkB homolog 3, opposite strand 1 [Source:MGI Symbol;Acc:MGI:1918102]
ENSMUSG00000028009	41.1792482511071	-0.000116263293944356	0.00688315254542075	0.482800102156241	0.999936236791504	ENSMUSG00000028009.8	1700061I17Rik	lncRNA	3	116854171	116871414	-1	ensembl_havana	RIKEN cDNA 1700061I17 gene [Source:MGI Symbol;Acc:MGI:1920612]
ENSMUSG00000028177	14.4760424508639	0.000119165003697661	0.00688426788286677	0.278701405199518	0.999936236791504	ENSMUSG00000028177.14	1810013D15Rik	lncRNA	3	157630857	157643992	1	ensembl_havana	RIKEN cDNA 1810013D15 gene [Source:MGI Symbol;Acc:MGI:1916292]
ENSMUSG00000029092	1.43504485574096	-2.90914808029672e-05	0.00688506777297447	0.378415660837249	0.999936236791504	ENSMUSG00000029092.10	D5Ertd615e	lncRNA	5	45166513	45581744	-1	ensembl_havana	DNA segment, Chr 5, ERATO Doi 615, expressed [Source:MGI Symbol;Acc:MGI:1277236]
ENSMUSG00000029331	0.776631630858368	-2.18574072591428e-05	0.00688512181869551	0.240401309851726	0.999936236791504	ENSMUSG00000029331.4	4930522N08Rik	lncRNA	5	99830858	99832893	1	ensembl_havana	RIKEN cDNA 4930522N08 gene [Source:MGI Symbol;Acc:MGI:1922344]
ENSMUSG00000029360	5.95897267399814	-8.23894157832077e-05	0.00688480600088783	0.229201667047644	0.999936236791504	ENSMUSG00000029360.4	Gm9754	lncRNA	5	118203425	118207775	1	ensembl_havana	predicted gene 9754 [Source:MGI Symbol;Acc:MGI:3704256]
ENSMUSG00000029409	0.678542831071887	-4.86775218896537e-06	0.00688511912381371	0.803755819586731	0.999936236791504	ENSMUSG00000029409.8	U90926	lncRNA	5	92357752	92363267	-1	ensembl_havana	cDNA sequence U90926 [Source:MGI Symbol;Acc:MGI:1930915]
ENSMUSG00000029878	0.791068176318814	2.42156438657168e-06	0.00688511734334997	0.904604350285745	0.999936236791504	ENSMUSG00000029878.7	Dbpht2	lncRNA	12	74343442	74348782	1	ensembl_havana	DNA binding protein with his-thr domain [Source:MGI Symbol;Acc:MGI:2679513]
ENSMUSG00000030623	0.271556506561798	6.42491240702945e-06	0.00688513386462496	0.632739275616228	0.999936236791504	ENSMUSG00000030623.5	Prss23os	lncRNA	7	89159215	89161081	1	ensembl_havana	protease, serine 23, opposite strand [Source:MGI Symbol;Acc:MGI:1916654]
ENSMUSG00000030664	35.6872430688219	8.31931999847502e-05	0.00688364736023244	0.562531910069286	0.999936236791504	ENSMUSG00000030664.4	Sox6os	lncRNA	7	115631214	115631785	1	ensembl_havana	SRY (sex determining region Y)-box 6, opposite strand [Source:MGI Symbol;Acc:MGI:1915719]
ENSMUSG00000031270	57.6494673607483	-0.000214844118744833	0.0068831526557585	0.19466200840996	0.999936236791504	ENSMUSG00000031270.2	4930513O06Rik	lncRNA	X	137986992	137994154	1	ensembl_havana	RIKEN cDNA 4930513O06 gene [Source:MGI Symbol;Acc:MGI:1922375]
ENSMUSG00000031294	1.45973456333828	9.37578649150613e-06	0.00688506946443036	0.774146051490061	0.999936236791504	ENSMUSG00000031294.10	D630029K05Rik	lncRNA	10	116800612	116805010	1	ensembl_havana	RIKEN cDNA D630029K05 gene [Source:MGI Symbol;Acc:MGI:2143561]
ENSMUSG00000031559	0.389026214075335	-2.918785183678e-06	0.00688513160140271	0.841091304656796	0.999936236791504	ENSMUSG00000031559.16	4930555F03Rik	lncRNA	8	49823921	50002029	1	ensembl_havana	RIKEN cDNA 4930555F03 gene [Source:MGI Symbol;Acc:MGI:1922609]
ENSMUSG00000031736	2.85928076187726	-2.46365594154364e-05	0.00688501749893617	0.55959725901367	0.999936236791504	ENSMUSG00000031736.13	Crnde	lncRNA	8	93052659	93084247	-1	ensembl_havana	colorectal neoplasia differentially expressed (non-protein coding) [Source:MGI Symbol;Acc:MGI:1918546]
ENSMUSG00000033731	16.6987398108482	-3.00367352222656e-05	0.00688445436158647	0.758387395598936	0.999936236791504	ENSMUSG00000033731.11	3300002A11Rik	lncRNA	12	99307290	99328086	1	ensembl_havana	RIKEN cDNA 3300002A11 gene [Source:MGI Symbol;Acc:MGI:1919073]
ENSMUSG00000034587	34.0916536901096	7.09880548430568e-06	0.00688344809089581	0.962970511859236	0.999936236791504	ENSMUSG00000034587.10	8430429K09Rik	lncRNA	11	3402365	3429831	1	ensembl_havana	RIKEN cDNA 8430429K09 gene [Source:MGI Symbol;Acc:MGI:1918773]
ENSMUSG00000034764	1.66725030120126	-4.28755858051651e-05	0.00688506334076914	0.206477821940284	0.999936236791504	ENSMUSG00000034764.16	1700006J14Rik	lncRNA	10	120200062	120220241	1	ensembl_havana	RIKEN cDNA 1700006J14 gene [Source:MGI Symbol;Acc:MGI:2447818]
ENSMUSG00000035983	11.1432392766342	5.28193450720424e-06	0.00688443645543086	0.957408984889209	0.999936236791504	ENSMUSG00000035983.5	Gm7008	lncRNA	12	40272757	40279183	1	ensembl_havana	predicted gene 7008 [Source:MGI Symbol;Acc:MGI:3647211]
ENSMUSG00000036162	0.449287443630558	1.82280079073049e-06	0.0068851304529933	0.903859934181351	0.999936236791504	ENSMUSG00000036162.4	Fam219aos	lncRNA	4	41517437	41518929	1	havana	family with sequence similarity 219, member A, opposite strand [Source:MGI Symbol;Acc:MGI:1924242]
ENSMUSG00000037247	0.54735738868521	1.09541711145159e-05	0.00688513286897012	0.432155241731591	0.999936236791504	ENSMUSG00000037247.4	Pldi	lncRNA	10	60764005	60773911	-1	ensembl_havana	polymorphic derived intron containing [Source:MGI Symbol;Acc:MGI:1920866]
ENSMUSG00000037535	1.82847802952735	3.53201862581144e-05	0.00688504229108802	0.352257695340289	0.999936236791504	ENSMUSG00000037535.6	1700021A07Rik	lncRNA	10	21295257	21302464	1	ensembl_havana	RIKEN cDNA 1700021A07 gene [Source:MGI Symbol;Acc:MGI:1924174]
ENSMUSG00000037735	3.30422759186375	-4.69142713892048e-05	0.00688495400820908	0.362770331073796	0.999936236791504	ENSMUSG00000037735.8	2810032G03Rik	lncRNA	12	5425870	5466631	1	ensembl_havana	RIKEN cDNA 2810032G03 gene [Source:MGI Symbol;Acc:MGI:1919919]
ENSMUSG00000037982	55.6405110464571	-8.43436265260999e-05	0.00688334608363399	0.592118777268405	0.999936236791504	ENSMUSG00000037982.18	Gm9725	lncRNA	8	81740205	81787824	1	ensembl_havana	predicted gene 9725 [Source:MGI Symbol;Acc:MGI:3646552]
ENSMUSG00000038152	9.37226036765036	-3.53367718498609e-06	0.0068846725930687	0.965124318784255	0.999936236791504	ENSMUSG00000038152.6	5033430I15Rik	lncRNA	13	46118656	46120901	1	ensembl_havana	RIKEN cDNA 5033430I15 gene [Source:MGI Symbol;Acc:MGI:1923250]
ENSMUSG00000038311	0.45455599579212	-6.38468618047524e-06	0.00688512388677611	0.72038319818706	0.999936236791504	ENSMUSG00000038311.14	2410017I17Rik	lncRNA	17	36455910	36474068	1	ensembl_havana	RIKEN cDNA 2410017I17 gene [Source:MGI Symbol;Acc:MGI:1916967]
ENSMUSG00000038491	1.7944798925508	-1.33709563104718e-06	0.0068850850749879	0.963475823902615	0.999936236791504	ENSMUSG00000038491.10	Cdk19os	lncRNA	10	40224504	40226099	-1	ensembl_havana	cyclin-dependent kinase 19, opposite strand [Source:MGI Symbol;Acc:MGI:1914837]
ENSMUSG00000038917	31.7513906613438	-5.04080644938029e-05	0.00688478514366007	0.475129906623982	0.999936236791504	ENSMUSG00000038917.6	3930402G23Rik	lncRNA	8	10974427	10978696	-1	ensembl_havana	RIKEN cDNA 3930402G23 gene [Source:MGI Symbol;Acc:MGI:1921277]
ENSMUSG00000039133	0.833353556747235	-2.02061398647267e-05	0.00688511448182296	0.339573366949337	0.999936236791504	ENSMUSG00000039133.9	9330171B17Rik	lncRNA	7	79360031	79362105	1	ensembl_havana	RIKEN cDNA 9330171B17 gene [Source:MGI Symbol;Acc:MGI:3696417]
ENSMUSG00000039545	5.92554575677258	-7.35446468800547e-05	0.00688477991801887	0.300900985189381	0.999936236791504	ENSMUSG00000039545.17	Flicr	lncRNA	X	7439839	7447266	1	ensembl_havana	Foxp3 regulating long intergenic noncoding RNA [Source:MGI Symbol;Acc:MGI:1925435]
ENSMUSG00000039563	24.6004730256337	-3.7607024013242e-05	0.00688449825533633	0.690676556352261	0.999936236791504	ENSMUSG00000039563.7	2210406O10Rik	lncRNA	5	36604955	36622197	-1	ensembl_havana	RIKEN cDNA 2210406O10 gene [Source:MGI Symbol;Acc:MGI:1923960]
ENSMUSG00000040467	9.11019126701959	-6.42069212502895e-05	0.00688469114912878	0.417668125864728	0.999936236791504	ENSMUSG00000040467.2	4921522P10Rik	lncRNA	8	8711801	8714728	1	ensembl_havana	RIKEN cDNA 4921522P10 gene [Source:MGI Symbol;Acc:MGI:1913969]
ENSMUSG00000040840	31.5797743081192	2.4504044817222e-05	0.00688363593734932	0.865072807238403	0.999936236791504	ENSMUSG00000040840.8	4930579G18Rik	lncRNA	14	54887968	54892064	1	ensembl_havana	RIKEN cDNA 4930579G18 gene [Source:MGI Symbol;Acc:MGI:1923163]
ENSMUSG00000041674	3.77393990356313	-8.01454343830809e-05	0.00688495053247353	0.123330672919807	0.999936236791504	ENSMUSG00000041674.17	BC006965	lncRNA	11	112554753	112672802	-1	ensembl_havana	cDNA sequence BC006965 [Source:MGI Symbol;Acc:MGI:2384955]
ENSMUSG00000041789	0.530191838205867	1.45357683579406e-06	0.00688511760414809	0.942396357315821	0.999936236791504	ENSMUSG00000041789.8	2700046A07Rik	lncRNA	18	62884745	62889418	-1	ensembl_havana	RIKEN cDNA 2700046A07 gene [Source:MGI Symbol;Acc:MGI:1919803]
ENSMUSG00000041878	12.9106775624017	-6.72245340981079e-05	0.00688449062706704	0.479449137799411	0.999936236791504	ENSMUSG00000041878.4	8430432A02Rik	lncRNA	1	43131748	43132995	1	ensembl_havana	RIKEN cDNA 8430432A02 gene [Source:MGI Symbol;Acc:MGI:1918774]
ENSMUSG00000042360	4.42256851602736	3.98662376074327e-06	0.00688495332564267	0.93846373991062	0.999936236791504	ENSMUSG00000042360.13	4930433N12Rik	lncRNA	9	3133847	3199799	-1	ensembl_havana	RIKEN cDNA 4930433N12 gene [Source:MGI Symbol;Acc:MGI:2149746]
ENSMUSG00000042549	65.2674524844561	0.000167516746848498	0.00688356798500186	0.255802399632614	0.999936236791504	ENSMUSG00000042549.12	Map2k3os	lncRNA	11	60811733	60822769	-1	ensembl_havana	mitogen-activated protein kinase kinase 3, opposite strand [Source:MGI Symbol;Acc:MGI:1344334]
ENSMUSG00000042579	188.460924215012	-0.000145407595747812	0.00688033139548841	0.571965954775199	0.999936236791504	ENSMUSG00000042579.4	4632404H12Rik	lncRNA	3	89674818	89680607	-1	ensembl_havana	RIKEN cDNA 4632404H12 gene [Source:MGI Symbol;Acc:MGI:1921284]
ENSMUSG00000042857	34.6026208836483	-9.33881189659242e-06	0.00688416179722873	0.936083715945986	0.999936236791504	ENSMUSG00000042857.5	Gm9776	lncRNA	13	94492347	94495439	-1	ensembl_havana	predicted gene 9776 [Source:MGI Symbol;Acc:MGI:3641792]
ENSMUSG00000042874	17.8242931227116	-5.61851059862931e-05	0.00688451996235779	0.545364310391963	0.999936236791504	ENSMUSG00000042874.3	D930007J09Rik	lncRNA	13	32984616	32987074	-1	ensembl_havana	RIKEN cDNA D930007J09 gene [Source:MGI Symbol;Acc:MGI:3686989]
ENSMUSG00000042976	1.46512042817225	2.87626973150378e-05	0.00688507942369035	0.345701590141624	0.999936236791504	ENSMUSG00000042976.7	9930038B18Rik	lncRNA	12	8923187	8943473	-1	ensembl_havana	RIKEN cDNA 9930038B18 gene [Source:MGI Symbol;Acc:MGI:2442156]
ENSMUSG00000043126	2.28884574548048	-5.4016739847413e-05	0.00688506114531675	0.116160317219696	0.999936236791504	ENSMUSG00000043126.6	D830039M14Rik	lncRNA	10	61309355	61312716	-1	ensembl_havana	RIKEN cDNA D830039M14 gene [Source:MGI Symbol;Acc:MGI:2445111]
ENSMUSG00000043168	3.17514531887197	3.19824190069746e-05	0.00688495762500563	0.531098771554943	0.999936236791504	ENSMUSG00000043168.13	4930426D05Rik	lncRNA	18	21784505	21789162	1	ensembl_havana	RIKEN cDNA 4930426D05 gene [Source:MGI Symbol;Acc:MGI:1921894]
ENSMUSG00000043340	22.565674546892	-4.90545428859726e-05	0.00688436216955272	0.636971847642385	0.999936236791504	ENSMUSG00000043340.4	6530409C15Rik	lncRNA	6	28215554	28260861	1	ensembl_havana	RIKEN cDNA 6530409C15 gene [Source:MGI Symbol;Acc:MGI:1923474]
ENSMUSG00000043488	12.3357319408388	-2.24230452290709e-05	0.00688476368165778	0.757581357403881	0.999936236791504	ENSMUSG00000043488.7	Frmd8os	lncRNA	19	5895651	5901416	1	havana	FERM domain containing 8, opposite strand [Source:MGI Symbol;Acc:MGI:3704490]
ENSMUSG00000043644	35.5842609064315	0.000103870595486177	0.00688366317697823	0.467314362458123	0.999936236791504	ENSMUSG00000043644.6	0610009L18Rik	lncRNA	11	120239504	120242036	1	ensembl_havana	RIKEN cDNA 0610009L18 gene [Source:MGI Symbol;Acc:MGI:1914088]
ENSMUSG00000043773	35.5442723459832	6.69640257153538e-05	0.00688471551826041	0.384948686069254	0.999936236791504	ENSMUSG00000043773.6	1700048O20Rik	lncRNA	9	121766289	121776082	1	ensembl_havana	RIKEN cDNA 1700048O20 gene [Source:MGI Symbol;Acc:MGI:1920637]
ENSMUSG00000043794	9.44832265660494	-0.000115757121476429	0.00688475712242402	0.114114938375293	0.999936236791504	ENSMUSG00000043794.9	D830025C05Rik	lncRNA	8	26087028	26089223	1	ensembl_havana	RIKEN cDNA D830025C05 gene [Source:MGI Symbol;Acc:MGI:3698180]
ENSMUSG00000043833	73.9140592695767	6.82187133100577e-06	0.00688399562871805	0.956784042258994	0.999936236791504	ENSMUSG00000043833.8	2900005J15Rik	lncRNA	5	25305929	25315107	1	ensembl_havana	RIKEN cDNA 2900005J15 gene [Source:MGI Symbol;Acc:MGI:1914511]
ENSMUSG00000043993	65.1457598700163	-2.93725692632041e-05	0.00688395385639848	0.818711434897121	0.999936236791504	ENSMUSG00000043993.8	2900052L18Rik	lncRNA	11	120117214	120122464	-1	ensembl_havana	RIKEN cDNA 2900052L18 gene [Source:MGI Symbol;Acc:MGI:1924085]
ENSMUSG00000044062	0.679518193682433	6.68543853642743e-06	0.0068851134041644	0.755902903787048	0.999936236791504	ENSMUSG00000044062.8	Plekhd1os	lncRNA	12	80733144	80739240	-1	ensembl_havana	pleckstrin homology domain containing, family D (with coiled-coil domains) member 1, opposite strand [Source:MGI Symbol;Acc:MGI:1915604]
ENSMUSG00000044081	40.0408713062664	-5.20957002482521e-05	0.0068840005034044	0.678360241499351	0.999936236791504	ENSMUSG00000044081.9	Zfp85os	lncRNA	13	67877325	67904957	1	ensembl_havana	zinc finger protein 85, opposite strand [Source:MGI Symbol;Acc:MGI:1915521]
ENSMUSG00000044125	29.8914531749252	-9.97475615848108e-05	0.00688374631070862	0.472505381046622	0.999936236791504	ENSMUSG00000044125.8	9530080O11Rik	lncRNA	4	95847948	95855892	-1	ensembl_havana	RIKEN cDNA 9530080O11 gene [Source:MGI Symbol;Acc:MGI:2441751]
ENSMUSG00000044276	5.93527821597257	9.10692428905292e-06	0.00688482805730007	0.890692644831729	0.999936236791504	ENSMUSG00000044276.3	4933427E11Rik	lncRNA	15	74581010	74582223	1	ensembl_havana	RIKEN cDNA 4933427E11 gene [Source:MGI Symbol;Acc:MGI:1914019]
ENSMUSG00000044306	0.313322423166962	3.1958273340311e-06	0.00688513358892435	0.814020061342554	0.999936236791504	ENSMUSG00000044306.5	4930500M09Rik	lncRNA	1	170042429	170043991	1	ensembl_havana	RIKEN cDNA 4930500M09 gene [Source:MGI Symbol;Acc:MGI:3630173]
ENSMUSG00000044387	5.5692831146706	4.17549940292465e-05	0.00688495385780176	0.418113947862219	0.999936236791504	ENSMUSG00000044387.6	2410080I02Rik	lncRNA	19	23112264	23113081	1	havana	RIKEN cDNA 2410080I02 gene [Source:MGI Symbol;Acc:MGI:1915498]
ENSMUSG00000044471	896.354027165329	-2.03496285098399e-05	0.00688230065543816	0.918089172486	0.999936236791504	ENSMUSG00000044471.14	Lncpint	lncRNA	6	31059500	31197423	-1	ensembl_havana	long non-protein coding RNA, Trp53 induced transcript [Source:MGI Symbol;Acc:MGI:2673128]
ENSMUSG00000044522	0.623382077683813	1.92405765052637e-05	0.00688511239509005	0.378035512165955	0.999936236791504	ENSMUSG00000044522.9	A730020M07Rik	lncRNA	3	121428585	121437134	-1	ensembl_havana	RIKEN cDNA A730020M07 gene [Source:MGI Symbol;Acc:MGI:2442643]
ENSMUSG00000044544	1.72697410849359	-2.15441456197605e-05	0.00688508359396555	0.465900428533369	0.999936236791504	ENSMUSG00000044544.5	4921513I03Rik	lncRNA	10	120601637	120614791	1	ensembl_havana	RIKEN cDNA 4921513I03 gene [Source:MGI Symbol;Acc:MGI:1918124]
ENSMUSG00000044574	3.52485547963142	-6.27629428276348e-05	0.00688493291622425	0.247673130182459	0.999936236791504	ENSMUSG00000044574.6	5031434C07Rik	lncRNA	6	112262554	112265798	-1	ensembl_havana	RIKEN cDNA 5031434C07 gene [Source:MGI Symbol;Acc:MGI:2442810]
ENSMUSG00000044633	6.92007423124677	1.442962550467e-05	0.00688470535104046	0.85319158712073	0.999936236791504	ENSMUSG00000044633.5	B530045E10Rik	lncRNA	10	99134750	99258909	1	ensembl_havana	RIKEN cDNA B530045E10 gene [Source:MGI Symbol;Acc:MGI:2445145]
ENSMUSG00000044689	0.35546187413752	-7.43455795219052e-06	0.00688513352445139	0.585105676350438	0.999936236791504	ENSMUSG00000044689.6	Gm13749	lncRNA	1	64003886	64008158	1	ensembl_havana	predicted gene 13749 [Source:MGI Symbol;Acc:MGI:3649721]
ENSMUSG00000044694	6.19919600105721	-1.03990601569292e-06	0.00688478509284354	0.988246104580775	0.999936236791504	ENSMUSG00000044694.3	2010007H06Rik	lncRNA	9	51189813	51195510	1	ensembl_havana	RIKEN cDNA 2010007H06 gene [Source:MGI Symbol;Acc:MGI:1917099]
ENSMUSG00000044867	16.5582578303838	9.79921750023832e-05	0.00688411173325774	0.411717448141821	0.999936236791504	ENSMUSG00000044867.7	Gimap1os	lncRNA	6	48715266	48718378	-1	havana	GTPase, IMAP family member 1, opposite strand [Source:MGI Symbol;Acc:MGI:3781523]
ENSMUSG00000044997	0.528355039091882	-8.91598212356513e-06	0.00688512239143957	0.628081163282219	0.999936236791504	ENSMUSG00000044997.4	E130304I02Rik	lncRNA	7	35502017	35537499	1	ensembl_havana	RIKEN cDNA E130304I02 gene [Source:MGI Symbol;Acc:MGI:1925797]
ENSMUSG00000045075	3.72613619266478	-6.86032682744297e-05	0.00688493342673537	0.205835197719108	0.999936236791504	ENSMUSG00000045075.4	Gm9796	lncRNA	11	95587720	95589969	-1	ensembl_havana	predicted gene 9796 [Source:MGI Symbol;Acc:MGI:3648412]
ENSMUSG00000045231	11.7830033450219	-0.000123834220822055	0.00688453405994331	0.177636941276142	0.999936236791504	ENSMUSG00000045231.6	BC106179	lncRNA	16	23039406	23044234	-1	havana	cDNA sequence BC106179 [Source:MGI Symbol;Acc:MGI:3702726]
ENSMUSG00000045345	4.11822455081692	-2.39574709261554e-05	0.00688493446019424	0.657861026383982	0.999936236791504	ENSMUSG00000045345.8	9530056K15Rik	lncRNA	5	143379444	143385318	-1	havana	RIKEN cDNA 9530056K15 gene [Source:MGI Symbol;Acc:MGI:2444456]
ENSMUSG00000045391	1.27848576402007	1.16103760304351e-05	0.00688509923647067	0.650721309785962	0.999936236791504	ENSMUSG00000045391.5	1700120B22Rik	lncRNA	10	63078847	63079932	-1	ensembl_havana	RIKEN cDNA 1700120B22 gene [Source:MGI Symbol;Acc:MGI:3604190]
ENSMUSG00000045464	55.063099241423	2.22449234274568e-05	0.00688311443144559	0.894182179684834	0.999936236791504	ENSMUSG00000045464.7	2810002D19Rik	lncRNA	2	94236496	94253110	1	havana	RIKEN cDNA 2810002D19 gene [Source:MGI Symbol;Acc:MGI:1913707]
ENSMUSG00000045746	16.0304057108309	-7.02303877173099e-05	0.00688423148703154	0.531578615963304	0.999936236791504	ENSMUSG00000045746.4	B230317F23Rik	lncRNA	8	61436471	61438942	1	ensembl_havana	RIKEN cDNA B230317F23 gene [Source:MGI Symbol;Acc:MGI:2443920]
