ensembl_gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	ensembl_gene_id_version	external_gene_name	gene_biotype	chromosome_name	start_position	end_position	strand	source	description
ENSMUSG00000026736	0.604919738950564	-9.05015719873927e-06	0.0159638143928975	0.933860462453661	0.99688281168586	ENSMUSG00000026736.4	4930426L09Rik	lncRNA	2	19003130	19005548	1	ensembl_havana	RIKEN cDNA 4930426L09 gene [Source:MGI Symbol;Acc:MGI:1921879]
ENSMUSG00000027196	7.12424848177629	-0.000119733262589098	0.0159607970006223	0.71582821442233	0.99688281168586	ENSMUSG00000027196.12	Alkbh3os1	lncRNA	2	93810379	93813920	1	ensembl_havana	alkB homolog 3, opposite strand 1 [Source:MGI Symbol;Acc:MGI:1918102]
ENSMUSG00000028009	10.244393641125	0.000301012848412895	0.0159610195333009	0.343743296915516	0.99688281168586	ENSMUSG00000028009.8	1700061I17Rik	lncRNA	3	116854171	116871414	-1	ensembl_havana	RIKEN cDNA 1700061I17 gene [Source:MGI Symbol;Acc:MGI:1920612]
ENSMUSG00000028177	6.5046177183705	0.000385187659539996	0.0159616820261171	0.173098881360727	0.99688281168586	ENSMUSG00000028177.14	1810013D15Rik	lncRNA	3	157630857	157643992	1	ensembl_havana	RIKEN cDNA 1810013D15 gene [Source:MGI Symbol;Acc:MGI:1916292]
ENSMUSG00000029360	0.451617342339892	2.05643404640952e-05	0.0159639358988731	0.818306241934024	0.99688281168586	ENSMUSG00000029360.4	Gm9754	lncRNA	5	118203425	118207775	1	ensembl_havana	predicted gene 9754 [Source:MGI Symbol;Acc:MGI:3704256]
ENSMUSG00000029409	0.396281833450221	-2.4430360174024e-06	0.0159640237644055	0.972995007186474	0.99688281168586	ENSMUSG00000029409.8	U90926	lncRNA	5	92357752	92363267	-1	ensembl_havana	cDNA sequence U90926 [Source:MGI Symbol;Acc:MGI:1930915]
ENSMUSG00000030664	7.05576917252578	0.000249402470732176	0.0159608699650911	0.443331375445656	0.99688281168586	ENSMUSG00000030664.4	Sox6os	lncRNA	7	115631214	115631785	1	ensembl_havana	SRY (sex determining region Y)-box 6, opposite strand [Source:MGI Symbol;Acc:MGI:1915719]
ENSMUSG00000031270	3.76893365501664	0.000190862046873528	0.0159621674904752	0.452185413463401	0.99688281168586	ENSMUSG00000031270.2	4930513O06Rik	lncRNA	X	137986992	137994154	1	ensembl_havana	RIKEN cDNA 4930513O06 gene [Source:MGI Symbol;Acc:MGI:1922375]
ENSMUSG00000031736	0.954810837645343	3.5015222612199e-05	0.0159637383538049	0.76982223111098	0.99688281168586	ENSMUSG00000031736.13	Crnde	lncRNA	8	93052659	93084247	-1	ensembl_havana	colorectal neoplasia differentially expressed (non-protein coding) [Source:MGI Symbol;Acc:MGI:1918546]
ENSMUSG00000035983	1.36872781855439	8.05574302119554e-05	0.0159633392911508	0.624329496075391	0.99688281168586	ENSMUSG00000035983.5	Gm7008	lncRNA	12	40272757	40279183	1	ensembl_havana	predicted gene 7008 [Source:MGI Symbol;Acc:MGI:3647211]
ENSMUSG00000037535	0.33734816268716	3.39686526286592e-05	0.0159640362852274	0.62422916892329	0.99688281168586	ENSMUSG00000037535.6	1700021A07Rik	lncRNA	10	21295257	21302464	1	ensembl_havana	RIKEN cDNA 1700021A07 gene [Source:MGI Symbol;Acc:MGI:1924174]
ENSMUSG00000037982	8.33965883469212	-0.000121531701076661	0.0159604392011887	0.725260873812423	0.99688281168586	ENSMUSG00000037982.18	Gm9725	lncRNA	8	81740205	81787824	1	ensembl_havana	predicted gene 9725 [Source:MGI Symbol;Acc:MGI:3646552]
ENSMUSG00000038917	1.0437264157029	-8.42801749884656e-05	0.0159635946297826	0.539931695965808	0.99688281168586	ENSMUSG00000038917.6	3930402G23Rik	lncRNA	8	10974427	10978696	-1	ensembl_havana	RIKEN cDNA 3930402G23 gene [Source:MGI Symbol;Acc:MGI:1921277]
ENSMUSG00000039563	5.81221984741109	0.000296848133732817	0.0159617415303938	0.287976739306186	0.99688281168586	ENSMUSG00000039563.7	2210406O10Rik	lncRNA	5	36604955	36622197	-1	ensembl_havana	RIKEN cDNA 2210406O10 gene [Source:MGI Symbol;Acc:MGI:1923960]
ENSMUSG00000040467	0.33734816268716	3.39686526286592e-05	0.0159640362852274	0.62422916892329	0.99688281168586	ENSMUSG00000040467.2	4921522P10Rik	lncRNA	8	8711801	8714728	1	ensembl_havana	RIKEN cDNA 4921522P10 gene [Source:MGI Symbol;Acc:MGI:1913969]
ENSMUSG00000040840	13.2837909348436	-0.000126480330016523	0.0159616384925411	0.65740846658021	0.99688281168586	ENSMUSG00000040840.8	4930579G18Rik	lncRNA	14	54887968	54892064	1	ensembl_havana	RIKEN cDNA 4930579G18 gene [Source:MGI Symbol;Acc:MGI:1923163]
ENSMUSG00000041878	1.76797612975236	-0.00012402665589154	0.015963131618162	0.49920487456958	0.99688281168586	ENSMUSG00000041878.4	8430432A02Rik	lncRNA	1	43131748	43132995	1	ensembl_havana	RIKEN cDNA 8430432A02 gene [Source:MGI Symbol;Acc:MGI:1918774]
ENSMUSG00000042549	8.67771090197124	0.000501012345544083	0.015960037595823	0.168531728477979	0.99688281168586	ENSMUSG00000042549.12	Map2k3os	lncRNA	11	60811733	60822769	-1	ensembl_havana	mitogen-activated protein kinase kinase 3, opposite strand [Source:MGI Symbol;Acc:MGI:1344334]
ENSMUSG00000042579	66.5532809670891	-0.000405246161884885	0.0159582996481628	0.349718155345065	0.99688281168586	ENSMUSG00000042579.4	4632404H12Rik	lncRNA	3	89674818	89680607	-1	ensembl_havana	RIKEN cDNA 4632404H12 gene [Source:MGI Symbol;Acc:MGI:1921284]
ENSMUSG00000042857	5.46220519915161	-0.00010113591193485	0.0159611078636306	0.746969671114055	0.99688281168586	ENSMUSG00000042857.5	Gm9776	lncRNA	13	94492347	94495439	-1	ensembl_havana	predicted gene 9776 [Source:MGI Symbol;Acc:MGI:3641792]
ENSMUSG00000042874	0.630143562500059	-1.01013837668605e-05	0.0159638929102942	0.916957949225402	0.99688281168586	ENSMUSG00000042874.3	D930007J09Rik	lncRNA	13	32984616	32987074	-1	ensembl_havana	RIKEN cDNA D930007J09 gene [Source:MGI Symbol;Acc:MGI:3686989]
ENSMUSG00000042976	0.622786044702558	2.94978487625857e-05	0.0159639817582269	0.715487366645501	0.99688281168586	ENSMUSG00000042976.7	9930038B18Rik	lncRNA	12	8923187	8943473	-1	ensembl_havana	RIKEN cDNA 9930038B18 gene [Source:MGI Symbol;Acc:MGI:2442156]
ENSMUSG00000043168	2.34708665596902	-0.000255541679681649	0.0159637564194523	0.0292722948878921	0.99688281168586	ENSMUSG00000043168.13	4930426D05Rik	lncRNA	18	21784505	21789162	1	ensembl_havana	RIKEN cDNA 4930426D05 gene [Source:MGI Symbol;Acc:MGI:1921894]
ENSMUSG00000043340	4.63331221874277	-0.000290108974727793	0.0159621606461606	0.253968047179199	0.99688281168586	ENSMUSG00000043340.4	6530409C15Rik	lncRNA	6	28215554	28260861	1	ensembl_havana	RIKEN cDNA 6530409C15 gene [Source:MGI Symbol;Acc:MGI:1923474]
ENSMUSG00000043488	1.79861296368896	1.41537064444239e-05	0.0159632860449941	0.933484379258094	0.99688281168586	ENSMUSG00000043488.7	Frmd8os	lncRNA	19	5895651	5901416	1	havana	FERM domain containing 8, opposite strand [Source:MGI Symbol;Acc:MGI:3704490]
ENSMUSG00000043644	8.05708545394436	0.000164091928308174	0.0159612228782634	0.593666010251305	0.99688281168586	ENSMUSG00000043644.6	0610009L18Rik	lncRNA	11	120239504	120242036	1	ensembl_havana	RIKEN cDNA 0610009L18 gene [Source:MGI Symbol;Acc:MGI:1914088]
ENSMUSG00000043773	4.52357571593923	0.000185824862574727	0.0159623982945509	0.436737259286133	0.99688281168586	ENSMUSG00000043773.6	1700048O20Rik	lncRNA	9	121766289	121776082	1	ensembl_havana	RIKEN cDNA 1700048O20 gene [Source:MGI Symbol;Acc:MGI:1920637]
ENSMUSG00000043794	1.73292719853072	0.000200727562109326	0.0159636584527193	0.12225018430265	0.99688281168586	ENSMUSG00000043794.9	D830025C05Rik	lncRNA	8	26087028	26089223	1	ensembl_havana	RIKEN cDNA D830025C05 gene [Source:MGI Symbol;Acc:MGI:3698180]
ENSMUSG00000043833	25.4320040559687	-0.000253637332949976	0.0159590516182387	0.530895589922292	0.99688281168586	ENSMUSG00000043833.8	2900005J15Rik	lncRNA	5	25305929	25315107	1	ensembl_havana	RIKEN cDNA 2900005J15 gene [Source:MGI Symbol;Acc:MGI:1914511]
ENSMUSG00000043993	35.9411732181091	-0.000462001413755404	0.0159536795158308	0.424697372391115	0.99688281168586	ENSMUSG00000043993.8	2900052L18Rik	lncRNA	11	120117214	120122464	-1	ensembl_havana	RIKEN cDNA 2900052L18 gene [Source:MGI Symbol;Acc:MGI:1924085]
ENSMUSG00000044081	5.79879189966745	-0.000214937158433048	0.0159609327068118	0.504784896165128	0.99688281168586	ENSMUSG00000044081.9	Zfp85os	lncRNA	13	67877325	67904957	1	ensembl_havana	zinc finger protein 85, opposite strand [Source:MGI Symbol;Acc:MGI:1915521]
ENSMUSG00000044125	2.10525789431325	-3.36951376207987e-05	0.015963143651725	0.853512437757266	0.99688281168586	ENSMUSG00000044125.8	9530080O11Rik	lncRNA	4	95847948	95855892	-1	ensembl_havana	RIKEN cDNA 9530080O11 gene [Source:MGI Symbol;Acc:MGI:2441751]
ENSMUSG00000044387	0.331828616770839	-3.64024544419276e-05	0.0159640363471283	0.599533565377358	0.99688281168586	ENSMUSG00000044387.6	2410080I02Rik	lncRNA	19	23112264	23113081	1	havana	RIKEN cDNA 2410080I02 gene [Source:MGI Symbol;Acc:MGI:1915498]
ENSMUSG00000044471	7.73296450377979	0.000116881842402919	0.0159602565147613	0.741364700866419	0.99688281168586	ENSMUSG00000044471.14	Lncpint	lncRNA	6	31059500	31197423	-1	ensembl_havana	long non-protein coding RNA, Trp53 induced transcript [Source:MGI Symbol;Acc:MGI:2673128]
ENSMUSG00000044633	0.451617342339892	2.05643404640952e-05	0.0159639358988731	0.818306241934024	0.99688281168586	ENSMUSG00000044633.5	B530045E10Rik	lncRNA	10	99134750	99258909	1	ensembl_havana	RIKEN cDNA B530045E10 gene [Source:MGI Symbol;Acc:MGI:2445145]
ENSMUSG00000044694	2.16441400197158	-4.70736454248702e-05	0.0159631517527881	0.795669258791487	0.99688281168586	ENSMUSG00000044694.3	2010007H06Rik	lncRNA	9	51189813	51195510	1	ensembl_havana	RIKEN cDNA 2010007H06 gene [Source:MGI Symbol;Acc:MGI:1917099]
ENSMUSG00000044867	1.50439506770624	8.44370092649104e-06	0.0159634734953586	0.955381237147861	0.99688281168586	ENSMUSG00000044867.7	Gimap1os	lncRNA	6	48715266	48718378	-1	havana	GTPase, IMAP family member 1, opposite strand [Source:MGI Symbol;Acc:MGI:3781523]
ENSMUSG00000045075	0.494142185642008	-2.56159429462124e-05	0.0159640031467809	0.73804454230703	0.99688281168586	ENSMUSG00000045075.4	Gm9796	lncRNA	11	95587720	95589969	-1	ensembl_havana	predicted gene 9796 [Source:MGI Symbol;Acc:MGI:3648412]
ENSMUSG00000045231	0.613668336912847	-1.00985308552686e-05	0.0159638127085788	0.926385332473758	0.99688281168586	ENSMUSG00000045231.6	BC106179	lncRNA	16	23039406	23044234	-1	havana	cDNA sequence BC106179 [Source:MGI Symbol;Acc:MGI:3702726]
ENSMUSG00000045345	1.17979419068722	-4.33932447310953e-05	0.015963650887378	0.74010234760465	0.99688281168586	ENSMUSG00000045345.8	9530056K15Rik	lncRNA	5	143379444	143385318	-1	havana	RIKEN cDNA 9530056K15 gene [Source:MGI Symbol;Acc:MGI:2444456]
ENSMUSG00000045464	16.3708647857855	-0.000248522924575054	0.0159568471256537	0.607480694806237	0.99688281168586	ENSMUSG00000045464.7	2810002D19Rik	lncRNA	2	94236496	94253110	1	havana	RIKEN cDNA 2810002D19 gene [Source:MGI Symbol;Acc:MGI:1913707]
ENSMUSG00000045746	3.85215675350239	-4.98417586005476e-05	0.0159618640864579	0.854756125803621	0.99688281168586	ENSMUSG00000045746.4	B230317F23Rik	lncRNA	8	61436471	61438942	1	ensembl_havana	RIKEN cDNA B230317F23 gene [Source:MGI Symbol;Acc:MGI:2443920]
ENSMUSG00000045877	0.298118769557274	-2.05040385434608e-06	0.0159640499827359	0.975259182900267	0.99688281168586	ENSMUSG00000045877.3	4933415A04Rik	lncRNA	11	43477867	43479875	1	ensembl_havana	RIKEN cDNA 4933415A04 gene [Source:MGI Symbol;Acc:MGI:1922977]
ENSMUSG00000046005	8.1242803377083	0.000163690408121406	0.0159608229336093	0.617355400979528	0.99688281168586	ENSMUSG00000046005.6	D830044D21Rik	lncRNA	14	31628485	31653675	1	havana	RIKEN cDNA D830044D21 gene [Source:MGI Symbol;Acc:MGI:2444378]
ENSMUSG00000046085	6.82162440817507	0.000159819571178778	0.0159624786650153	0.493705493335248	0.99688281168586	ENSMUSG00000046085.8	4931422A03Rik	lncRNA	2	103797288	103858706	-1	ensembl_havana	RIKEN cDNA 4931422A03 gene [Source:MGI Symbol;Acc:MGI:1918236]
ENSMUSG00000046219	0.340577214733123	-3.75417324380712e-05	0.0159640340673602	0.590956608106701	0.99688281168586	ENSMUSG00000046219.10	C230012O17Rik	lncRNA	4	24960790	24967449	-1	ensembl_havana	RIKEN cDNA C230012O17 gene [Source:MGI Symbol;Acc:MGI:2442283]
ENSMUSG00000046840	55.2935484659133	0.000194055455546153	0.0159566626210685	0.691993309104947	0.99688281168586	ENSMUSG00000046840.18	Hnf4aos	lncRNA	2	163335721	163383641	-1	ensembl_havana	hepatic nuclear factor 4 alpha, opposite strand [Source:MGI Symbol;Acc:MGI:1915564]
ENSMUSG00000047692	0.306867367519557	-2.09021139176314e-06	0.0159640473245573	0.975020263467774	0.99688281168586	ENSMUSG00000047692.7	4930533K18Rik	lncRNA	10	70704474	70770154	1	ensembl_havana	RIKEN cDNA 4930533K18 gene [Source:MGI Symbol;Acc:MGI:1922439]
ENSMUSG00000047807	0.33734816268716	3.39686526286592e-05	0.0159640362852274	0.62422916892329	0.99688281168586	ENSMUSG00000047807.11	9330154K18Rik	lncRNA	15	57599959	57602062	-1	havana	RIKEN cDNA 9330154K18 gene [Source:MGI Symbol;Acc:MGI:2442806]
ENSMUSG00000047988	0.791998380901068	-0.000110038387762883	0.0159637449478403	0.354249283973366	0.99688281168586	ENSMUSG00000047988.2	4933428G20Rik	lncRNA	11	97381609	97391166	-1	havana	RIKEN cDNA 4933428G20 gene [Source:MGI Symbol;Acc:MGI:1918475]
ENSMUSG00000048215	1.22750960748118	-3.42878989408191e-05	0.0159635114792226	0.815371165179963	0.99688281168586	ENSMUSG00000048215.16	A630023P12Rik	lncRNA	5	110662729	110673846	1	ensembl_havana	RIKEN cDNA A630023P12 gene [Source:MGI Symbol;Acc:MGI:2445162]
ENSMUSG00000048603	4.89468826521246	-0.000100883167282023	0.0159617072767108	0.719886663196107	0.99688281168586	ENSMUSG00000048603.10	Gm9828	lncRNA	13	98452930	98463737	1	ensembl_havana	predicted gene 9828 [Source:MGI Symbol;Acc:MGI:3642913]
ENSMUSG00000049349	0.396281833450221	-2.4430360174024e-06	0.0159640237644055	0.972995007186474	0.99688281168586	ENSMUSG00000049349.4	Gm5105	lncRNA	3	137754522	137773149	-1	ensembl_havana	predicted gene 5105 [Source:MGI Symbol;Acc:MGI:3645344]
ENSMUSG00000051008	1.38120435643574	7.16895880213842e-05	0.0159633410262333	0.662647346990541	0.99688281168586	ENSMUSG00000051008.7	4930412M03Rik	lncRNA	11	60003043	60006083	-1	ensembl_havana	RIKEN cDNA 4930412M03 gene [Source:MGI Symbol;Acc:MGI:2443570]
ENSMUSG00000051074	1.22763938552685	3.57598901134508e-05	0.0159636289606825	0.788745554864338	0.99688281168586	ENSMUSG00000051074.6	4930579K19Rik	lncRNA	9	98444122	98445669	-1	ensembl_havana	RIKEN cDNA 4930579K19 gene [Source:MGI Symbol;Acc:MGI:1923131]
ENSMUSG00000051844	2.99215014965836	-1.02751853700389e-05	0.0159624045264892	0.965638700529745	0.99688281168586	ENSMUSG00000051844.14	B230319C09Rik	lncRNA	6	83418737	83425304	1	ensembl_havana	RIKEN cDNA B230319C09 gene [Source:MGI Symbol;Acc:MGI:2444713]
ENSMUSG00000052125	2.62522060550917	4.36605100001182e-05	0.0159630486778243	0.818831143854578	0.99688281168586	ENSMUSG00000052125.18	F730043M19Rik	lncRNA	12	33161710	33197611	-1	ensembl_havana	RIKEN cDNA F730043M19 gene [Source:MGI Symbol;Acc:MGI:2443237]
ENSMUSG00000052143	0.579958489699282	4.26820682650209e-05	0.0159638909620198	0.660580867340835	0.99688281168586	ENSMUSG00000052143.9	Gm9869	lncRNA	9	60728834	60745482	-1	ensembl_havana	predicted gene 9869 [Source:MGI Symbol;Acc:MGI:3642719]
ENSMUSG00000052188	1.97045348758021	9.80465910060705e-05	0.0159636068919952	0.471199980377773	0.99688281168586	ENSMUSG00000052188.7	Gm14964	lncRNA	19	6580741	6582041	-1	havana	predicted gene 14964 [Source:MGI Symbol;Acc:MGI:3641621]
ENSMUSG00000052291	7.45181984768283	0.000259529215902346	0.0159601335870154	0.470504995292887	0.99688281168586	ENSMUSG00000052291.10	5330438D12Rik	lncRNA	10	116344957	116451875	1	ensembl_havana	RIKEN cDNA 5330438D12 gene [Source:MGI Symbol;Acc:MGI:3026931]
ENSMUSG00000052403	1.42385897778353	5.41078427265198e-05	0.0159635940459757	0.694099202087409	0.99688281168586	ENSMUSG00000052403.12	Fcnaos	lncRNA	2	25497904	25521773	1	ensembl_havana	ficolin A, opposite strand [Source:MGI Symbol;Acc:MGI:3701343]
ENSMUSG00000052563	41.0049197277342	-0.000858717573125277	0.0159505539902746	0.192587875791577	0.99688281168586	ENSMUSG00000052563.14	D930048N14Rik	lncRNA	11	51541781	51548508	1	ensembl_havana	RIKEN cDNA D930048N14 gene [Source:MGI Symbol;Acc:MGI:2144709]
ENSMUSG00000052658	8.4920727242763	0.000265391282711172	0.0159599725479121	0.469231356732183	0.99688281168586	ENSMUSG00000052658.6	5830454E08Rik	lncRNA	9	120406397	120407140	1	ensembl_havana	RIKEN cDNA 5830454E08 gene [Source:MGI Symbol;Acc:MGI:1923350]
ENSMUSG00000052673	3.69359738527361	-9.17922944812556e-05	0.0159621369669783	0.719703664828958	0.99688281168586	ENSMUSG00000052673.3	Gm9887	lncRNA	12	69417258	69419242	-1	ensembl_havana	predicted gene 9887 [Source:MGI Symbol;Acc:MGI:3642578]
ENSMUSG00000052769	0.613668336912847	-1.00985308552686e-05	0.0159638127085788	0.926385332473758	0.99688281168586	ENSMUSG00000052769.10	Gm9889	lncRNA	3	115508787	115510377	1	ensembl_havana	predicted gene 9889 [Source:MGI Symbol;Acc:MGI:3642568]
ENSMUSG00000053214	0.485523365725403	1.73870993344372e-05	0.015964003598279	0.82020065335262	0.99688281168586	ENSMUSG00000053214.8	Gm9899	lncRNA	5	30731331	30745963	-1	ensembl_havana	predicted gene 9899 [Source:MGI Symbol;Acc:MGI:3708711]
ENSMUSG00000053263	1.25989477265622	-0.000104490306698109	0.0159637456439787	0.378661826780964	0.99688281168586	ENSMUSG00000053263.4	Gm12592	lncRNA	11	3255426	3281178	-1	havana	predicted gene 12592 [Source:MGI Symbol;Acc:MGI:3649892]
ENSMUSG00000053332	630.896576659293	0.000307626259413274	0.0159560591686743	0.545667812183286	0.99688281168586	ENSMUSG00000053332.15	Gas5	lncRNA	1	160861992	160866116	1	havana	growth arrest specific 5 [Source:MGI Symbol;Acc:MGI:95659]
ENSMUSG00000053353	2.00912382319171	-0.000220197965336425	0.0159632119365781	0.211976650238643	0.99688281168586	ENSMUSG00000053353.6	2310001K24Rik	lncRNA	2	163313877	163314925	1	ensembl_havana	RIKEN cDNA 2310001K24 gene [Source:MGI Symbol;Acc:MGI:1916767]
ENSMUSG00000053442	0.579958489699282	4.26820682650209e-05	0.0159638909620198	0.660580867340835	0.99688281168586	ENSMUSG00000053442.5	4930597O21Rik	lncRNA	6	66871636	66873505	-1	ensembl_havana	RIKEN cDNA 4930597O21 gene [Source:MGI Symbol;Acc:MGI:1922623]
ENSMUSG00000053588	0.371254186072672	3.8335384968454e-05	0.0159640280799533	0.590323343946551	0.99688281168586	ENSMUSG00000053588.5	A730061H03Rik	lncRNA	14	55796554	55797865	-1	ensembl_havana	RIKEN cDNA A730061H03 gene [Source:MGI Symbol;Acc:MGI:2445099]
ENSMUSG00000053613	27.8228454822121	-0.000227417072089756	0.0159523164223088	0.71157107305953	0.99688281168586	ENSMUSG00000053613.7	Notumos	lncRNA	11	120549983	120552641	1	havana	notum palmitoleoyl-protein carboxylesterase, opposite strand [Source:MGI Symbol;Acc:MGI:3698431]
ENSMUSG00000053714	14.1226161063632	-0.000294144482838163	0.0159588196780282	0.477174618901316	0.99688281168586	ENSMUSG00000053714.10	4732471J01Rik	lncRNA	7	25076244	25274499	1	ensembl_havana	RIKEN cDNA 4732471J01 gene [Source:MGI Symbol;Acc:MGI:3603586]
ENSMUSG00000053749	1.84669749031034	8.55996839044994e-05	0.0159632520499106	0.620244484147042	0.99688281168586	ENSMUSG00000053749.13	Gm9920	lncRNA	15	54963313	54977073	-1	havana	predicted gene 9920 [Source:MGI Symbol;Acc:MGI:3642228]
ENSMUSG00000053821	0.881675421129945	-4.09680730440495e-05	0.015963742143156	0.730990560462118	0.99688281168586	ENSMUSG00000053821.5	Gm9922	lncRNA	14	101965037	101967251	-1	ensembl_havana	predicted gene 9922 [Source:MGI Symbol;Acc:MGI:3642123]
ENSMUSG00000053889	0.792194557073014	-5.23172139976572e-05	0.015963667475884	0.684542471173448	0.99688281168586	ENSMUSG00000053889.6	Kirrel3os	lncRNA	9	34829529	34840805	-1	ensembl_havana	kirre like nephrin family adhesion molecule 3, opposite strand [Source:MGI Symbol;Acc:MGI:3045250]
ENSMUSG00000053925	25.4032800058017	-0.000122607287996538	0.0159617616362246	0.659438436543522	0.99688281168586	ENSMUSG00000053925.6	Gm9929	lncRNA	1	170696214	170709916	1	havana	predicted gene 9929 [Source:MGI Symbol;Acc:MGI:3708526]
ENSMUSG00000053957	0.911983282642067	4.1395635706156e-05	0.0159637010666872	0.739597167800654	0.99688281168586	ENSMUSG00000053957.7	Gm12474	lncRNA	3	100396805	100431236	1	ensembl_havana	predicted gene 12474 [Source:MGI Symbol;Acc:MGI:3649378]
ENSMUSG00000054057	12.0666370947548	-0.000273714272639834	0.0159588627815895	0.506593794536773	0.99688281168586	ENSMUSG00000054057.3	A930004D18Rik	lncRNA	2	18030004	18042548	-1	ensembl_havana	RIKEN cDNA A930004D18 gene [Source:MGI Symbol;Acc:MGI:1925190]
ENSMUSG00000054135	9.77359216567571	-0.000322640577246513	0.0159599865335438	0.378148183460981	0.99688281168586	ENSMUSG00000054135.3	A430110L20Rik	lncRNA	1	181053551	181056063	1	ensembl_havana	RIKEN cDNA A430110L20 gene [Source:MGI Symbol;Acc:MGI:3036249]
ENSMUSG00000054181	3.30433271343371	6.97615825565273e-05	0.0159628407517435	0.736468193258069	0.99688281168586	ENSMUSG00000054181.12	A930012O16Rik	lncRNA	2	57126239	57128520	-1	ensembl_havana	RIKEN cDNA A930012O16 gene [Source:MGI Symbol;Acc:MGI:2442255]
ENSMUSG00000054391	1.38989472976033	2.15542337802121e-05	0.0159635836224187	0.87657395639306	0.99688281168586	ENSMUSG00000054391.13	4930517O19Rik	lncRNA	14	100450578	100482775	1	havana	RIKEN cDNA 4930517O19 gene [Source:MGI Symbol;Acc:MGI:1922325]
