ensembl_gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	ensembl_gene_id_version	external_gene_name	gene_biotype	chromosome_name	start_position	end_position	strand	source	description
ENSMUSG00000070342	150.112047563842	0.125862659496796	0.222845732919428	0.000516832428063159	0.262681240481971	ENSMUSG00000070342.4	Gm10287	lncRNA	3	148927323	148931381	-1	ensembl_havana	predicted gene 10287 [Source:MGI Symbol;Acc:MGI:3642138]
ENSMUSG00000089907	86.4526631204821	0.128385569717089	0.223954083062473	0.000509626047293387	0.262681240481971	ENSMUSG00000089907.3	Gm16169	lncRNA	17	11026721	11045512	1	havana	predicted gene 16169 [Source:MGI Symbol;Acc:MGI:3802011]
ENSMUSG00000105655	91.6991418342574	0.148312604033669	0.218726763324792	0.000480101580949962	0.262681240481971	ENSMUSG00000105655.2	Gm42659	lncRNA	3	104743746	104745499	-1	havana	predicted gene 42659 [Source:MGI Symbol;Acc:MGI:5662796]
ENSMUSG00000113987	167.128113894425	0.131360981215246	0.234218994598836	0.00042014913977431	0.262681240481971	ENSMUSG00000113987.2	4930453C13Rik	lncRNA	13	46089516	46090380	1	havana	RIKEN cDNA 4930453C13 gene [Source:MGI Symbol;Acc:MGI:1922143]
ENSMUSG00000121263	204.34564990366	0.142479962608583	0.162506355667792	0.000564017020110204	0.262681240481971	ENSMUSG00000121263.1		lncRNA	2	59942987	59944133	-1	havana_tagene	novel transcript, sense intronic to Baz2b
ENSMUSG00000113775	196.987706962413	0.13744547455134	0.195677954466241	0.000630994855076594	0.266388621058715	ENSMUSG00000113775.2	Gm48027	lncRNA	13	14345638	14349073	1	havana	predicted gene, 48027 [Source:MGI Symbol;Acc:MGI:6097341]
ENSMUSG00000113895	118.237480352937	0.135750100275302	0.163495623257246	0.000679643603600036	0.270073628545191	ENSMUSG00000113895.2	Gm48383	lncRNA	12	100431298	100454649	1	havana	predicted gene, 48383 [Source:MGI Symbol;Acc:MGI:6097863]
ENSMUSG00000098108	15.3914925505026	0.0658568173615106	0.164902965043001	0.000780304580824243	0.270770668545465	ENSMUSG00000098108.9	Gm27008	lncRNA	3	106841698	107001210	-1	havana	predicted gene, 27008 [Source:MGI Symbol;Acc:MGI:5504123]
ENSMUSG00000105818	198.304278818777	0.128412340110948	0.171131272692936	0.000811852350317916	0.27231529657376	ENSMUSG00000105818.2	Gm43256	lncRNA	3	104094419	104097509	-1	havana	predicted gene 43256 [Source:MGI Symbol;Acc:MGI:5663393]
ENSMUSG00000086539	207.833061826324	0.127589259570789	0.151818696287816	0.000842515138079234	0.274321046951452	ENSMUSG00000086539.9	Gm16759	lncRNA	9	63305883	63475973	1	havana	predicted gene, 16759 [Source:MGI Symbol;Acc:MGI:4439683]
ENSMUSG00000107937	30.9298808263821	0.0762780727682038	0.173529744785914	0.000958734626344964	0.284251436672928	ENSMUSG00000107937.2	Gm44200	lncRNA	6	113584436	113588488	1	havana	predicted gene, 44200 [Source:MGI Symbol;Acc:MGI:5690592]
ENSMUSG00000086156	31.6995657350714	0.0638187419364117	0.155867540606162	0.00125192335319893	0.322679949751883	ENSMUSG00000086156.2	Gm15354	lncRNA	8	66837275	66840187	-1	havana	predicted gene 15354 [Source:MGI Symbol;Acc:MGI:3705093]
ENSMUSG00000105659	180.281243095255	0.10875851774241	0.146637788566604	0.0014254671251971	0.326221856530177	ENSMUSG00000105659.2	4930509H03Rik	lncRNA	3	104417415	104418629	-1	havana	RIKEN cDNA 4930509H03 gene [Source:MGI Symbol;Acc:MGI:1922357]
ENSMUSG00000111971	834.890406592587	0.109391908326561	0.118392136101829	0.00158374441033769	0.326221856530177	ENSMUSG00000111971.2	Gm48678	lncRNA	12	4645340	4705888	-1	havana	predicted gene, 48678 [Source:MGI Symbol;Acc:MGI:6098299]
ENSMUSG00000114438	81.0937897355182	0.0960422358907909	0.153454905377765	0.00177193118183915	0.326221856530177	ENSMUSG00000114438.2	Gm47827	lncRNA	13	112805673	112822230	-1	havana	predicted gene, 47827 [Source:MGI Symbol;Acc:MGI:6097022]
ENSMUSG00000120605	84.4449862450441	0.0879217864401888	0.156416820346204	0.00188633340077876	0.328743344147941	ENSMUSG00000120605.1		lncRNA	10	79333015	79354141	1	havana_tagene	novel transcript
ENSMUSG00000107048	70.66237525027	0.09172307997776	0.150212668937831	0.00198601433057255	0.329565236001175	ENSMUSG00000107048.2	Gm43807	lncRNA	5	150675558	150677338	1	havana	predicted gene 43807 [Source:MGI Symbol;Acc:MGI:5663944]
ENSMUSG00000111748	88.0756650807838	0.0953477057059619	0.144130430289486	0.00199843541978653	0.329565236001175	ENSMUSG00000111748.2	Gm34885	lncRNA	9	37223432	37235732	1	havana	predicted gene, 34885 [Source:MGI Symbol;Acc:MGI:5594044]
ENSMUSG00000120806	119.198775575536	0.097240530808427	0.136978349472896	0.00205163676474596	0.33050248566822	ENSMUSG00000120806.1		lncRNA	9	49426429	49426593	-1	havana_tagene	
ENSMUSG00000108621	2782.38761723401	0.106225508876384	0.092788762556936	0.00209985898552522	0.333877578698511	ENSMUSG00000108621.3	Gm33989	lncRNA	7	39193826	39230013	1	havana	predicted gene, 33989 [Source:MGI Symbol;Acc:MGI:5593148]
ENSMUSG00000104894	56.1983836582453	0.0802549556569345	0.145304949687017	0.00250716698216434	0.357585138872451	ENSMUSG00000104894.5	Gm43507	lncRNA	5	44798826	44819495	1	havana	predicted gene 43507 [Source:MGI Symbol;Acc:MGI:5663644]
ENSMUSG00000098041	866.497436497574	0.100773550261395	0.0850478221010128	0.00298514399555167	0.362392233228448	ENSMUSG00000098041.2	Gm26981	lncRNA	7	92379048	92382956	1	havana	predicted gene, 26981 [Source:MGI Symbol;Acc:MGI:5504096]
ENSMUSG00000102142	477.641857338675	0.0944165454695779	0.103630647131172	0.00307539551855527	0.362392233228448	ENSMUSG00000102142.2	Gm26930	lncRNA	1	137859779	137861022	1	havana	predicted gene, 26930 [Source:MGI Symbol;Acc:MGI:5504045]
ENSMUSG00000102540	95.5747249743221	0.0846041781726726	0.137452631146669	0.00270939818331499	0.362392233228448	ENSMUSG00000102540.2	Gm38134	lncRNA	9	107888175	107893807	-1	havana	predicted gene, 38134 [Source:MGI Symbol;Acc:MGI:5611362]
ENSMUSG00000104886	23.4256669393086	0.0564194925246322	0.134483354638008	0.00295842577620453	0.362392233228448	ENSMUSG00000104886.2	Gm43000	lncRNA	5	16198955	16202837	-1	havana	predicted gene 43000 [Source:MGI Symbol;Acc:MGI:5663137]
ENSMUSG00000084834	286.490490356761	0.0892133314875012	0.103074391365572	0.00376377051306753	0.365192421988538	ENSMUSG00000084834.2	4930565N06Rik	lncRNA	16	36700881	36717551	-1	havana	RIKEN cDNA 4930565N06 gene [Source:MGI Symbol;Acc:MGI:1915556]
ENSMUSG00000085133	855.1237389286	0.099331596785467	0.0817072405220181	0.0033958666061636	0.365192421988538	ENSMUSG00000085133.3	B930095G15Rik	lncRNA	14	121486118	121491383	1	havana	RIKEN cDNA B930095G15 gene [Source:MGI Symbol;Acc:MGI:2443701]
ENSMUSG00000085913	223.199945548775	0.0851081105722229	0.115188154122697	0.00366626923729272	0.365192421988538	ENSMUSG00000085913.3	Gm15601	lncRNA	14	45801291	45835969	1	havana	predicted gene 15601 [Source:MGI Symbol;Acc:MGI:3783048]
ENSMUSG00000095123	1508.36782642831	0.099423536284343	0.0743071194213971	0.0039893200395797	0.365192421988538	ENSMUSG00000095123.2	Gm21781	lncRNA	10	4341587	4346424	1	havana	predicted gene, 21781 [Source:MGI Symbol;Acc:MGI:5433945]
ENSMUSG00000103577	113.540288543856	0.0795505062250584	0.118545264363007	0.00408652795984887	0.365192421988538	ENSMUSG00000103577.2	9330162B11Rik	lncRNA	1	187738773	187741187	-1	havana	RIKEN cDNA 9330162B11 gene [Source:MGI Symbol;Acc:MGI:2443717]
ENSMUSG00000104753	120.790373970553	0.0755797719773936	0.128736682493629	0.00372366774588171	0.365192421988538	ENSMUSG00000104753.2	Gm35172	lncRNA	5	99656248	99658896	1	havana	predicted gene, 35172 [Source:MGI Symbol;Acc:MGI:5594331]
ENSMUSG00000116644	32.5753636905941	0.054744848558429	0.130037273449594	0.0035372013621777	0.365192421988538	ENSMUSG00000116644.3	4933426B08Rik	lncRNA	17	7075908	7085928	1	havana	RIKEN cDNA 4933426B08 gene [Source:MGI Symbol;Acc:MGI:1918423]
ENSMUSG00000053353	15.1670139349687	-0.04671849466248	0.120332983182583	0.00449632265568369	0.379408685278678	ENSMUSG00000053353.6	2310001K24Rik	lncRNA	2	163313877	163314925	1	ensembl_havana	RIKEN cDNA 2310001K24 gene [Source:MGI Symbol;Acc:MGI:1916767]
ENSMUSG00000090257	91.24454053552	0.0671762197308062	0.123424712567092	0.00479609213207495	0.381564132155338	ENSMUSG00000090257.2	Gm4524	lncRNA	16	25775225	25779092	1	havana	predicted gene 4524 [Source:MGI Symbol;Acc:MGI:3782709]
ENSMUSG00000099373	500.440067452792	0.0880301741600604	0.0891960028199743	0.00495812124027689	0.381564132155338	ENSMUSG00000099373.2	Gm19667	lncRNA	9	105347719	105357393	1	havana	predicted gene, 19667 [Source:MGI Symbol;Acc:MGI:5011852]
ENSMUSG00000109754	75.4345070112337	0.0773882598321895	0.110445950252452	0.00498748333804925	0.381564132155338	ENSMUSG00000109754.3	Gm39214	lncRNA	8	86457421	86491873	1	havana	predicted gene, 39214 [Source:MGI Symbol;Acc:MGI:5622099]
ENSMUSG00000120803	209.783524304152	0.0810491136504848	0.104814109745045	0.00489381733459968	0.381564132155338	ENSMUSG00000120803.1		lncRNA	13	9178009	9180555	1	havana_tagene	novel transcript, sense intronic to Larp4b
ENSMUSG00000113058	17.2070713260589	0.041771210696267	0.114393305791269	0.00521082759426217	0.384320888440726	ENSMUSG00000113058.2	Gm48311	lncRNA	12	13534809	13537048	-1	havana	predicted gene, 48311 [Source:MGI Symbol;Acc:MGI:6097761]
ENSMUSG00000117450	60.1466747159458	0.0691278387991788	0.119329832832203	0.00513131836592833	0.384320888440726	ENSMUSG00000117450.2	4933424G05Rik	lncRNA	18	15122052	15181044	1	havana	RIKEN cDNA 4933424G05 gene [Source:MGI Symbol;Acc:MGI:1921706]
ENSMUSG00000121249	167.127283218259	0.0781479678993213	0.108185218083812	0.00507340177116444	0.384320888440726	ENSMUSG00000121249.1		lncRNA	11	7101315	7102400	-1	havana_tagene	novel transcript, antisense to Adcy1
ENSMUSG00000086761	19.1495064467204	0.0481206091345675	0.118923186748872	0.00528648236937519	0.385438974321583	ENSMUSG00000086761.2	Cep112os1	lncRNA	11	108419923	108424490	-1	havana	centrosomal protein 112, opposite strand 1 [Source:MGI Symbol;Acc:MGI:3652256]
ENSMUSG00000119974	1891.70646672827	0.0929094430783179	0.0766587666835315	0.00530771109296716	0.385438974321583	ENSMUSG00000119974.1		lncRNA	3	17836155	17839764	-1	havana_tagene	novel transcript
ENSMUSG00000117648	23.215229971493	-0.0545915147884677	0.120111690023929	0.00568784887632599	0.395734151182894	ENSMUSG00000117648.2	Gm32282	lncRNA	17	78506685	78507454	-1	havana	predicted gene, 32282 [Source:MGI Symbol;Acc:MGI:5591441]
ENSMUSG00000105842	104.143978757019	0.0641755870016688	0.117439521251892	0.00587513197947374	0.402639685941666	ENSMUSG00000105842.2	Gm43329	lncRNA	3	105674282	105677513	-1	havana	predicted gene 43329 [Source:MGI Symbol;Acc:MGI:5663466]
ENSMUSG00000078190	313.588610484927	0.0685994451865216	0.111286247285321	0.0062484506871564	0.41640286379965	ENSMUSG00000078190.8	Dnm3os	lncRNA	1	162045192	162053119	1	ensembl_havana	dynamin 3, opposite strand [Source:MGI Symbol;Acc:MGI:3052332]
ENSMUSG00000072584	8.76199108258427	0.0302781798275	0.101455892919955	0.00653453307366077	0.419757663370096	ENSMUSG00000072584.3	Gm7489	lncRNA	15	53748302	53749993	1	havana	predicted gene 7489 [Source:MGI Symbol;Acc:MGI:3647008]
ENSMUSG00000107534	151.211430563268	0.0747160854540881	0.0996456250190053	0.00670952622463418	0.419757663370096	ENSMUSG00000107534.2	Gm43920	lncRNA	6	83939259	83942030	1	havana	predicted gene, 43920 [Source:MGI Symbol;Acc:MGI:5690312]
ENSMUSG00000120039	115.332238495071	0.0680875436825286	0.107650299296486	0.0068929464885475	0.419757663370096	ENSMUSG00000120039.1		lncRNA	14	64086101	64097732	-1	havana_tagene	novel transcript
ENSMUSG00000120580	104.935547681299	0.0707649746043691	0.10668762085563	0.00653454496967213	0.419757663370096	ENSMUSG00000120580.1		lncRNA	6	108779371	108805344	-1	havana_tagene	novel transcript, antisense to Arl8b
ENSMUSG00000121106	17.8221546847548	0.041650787779356	0.110989272044833	0.00692567573313398	0.419757663370096	ENSMUSG00000121106.1		lncRNA	5	74808372	74818997	1	havana_tagene	novel transcript, antisense to KO:Lnx1and Lnx1
ENSMUSG00000120058	51.2014640153975	0.0555901805598363	0.114832546132325	0.00703723220691316	0.421304811292116	ENSMUSG00000120058.1		lncRNA	9	66779817	66802988	1	havana_tagene	novel transcript, antisense to Rab8b
ENSMUSG00000117655	20.5772322149482	-0.0425207645047764	0.111147249976201	0.0071438289055483	0.423544296806914	ENSMUSG00000117655.3	6720468P15Rik	lncRNA	19	57485822	57501216	1	havana	RIKEN cDNA 6720468P15 gene [Source:MGI Symbol;Acc:MGI:1925323]
ENSMUSG00000084908	231.463724055658	0.0625852576845972	0.110977307033812	0.00722684383286841	0.423677401072661	ENSMUSG00000084908.3	C79798	lncRNA	2	34177783	34194452	1	havana	expressed sequence C79798 [Source:MGI Symbol;Acc:MGI:2139494]
ENSMUSG00000101168	45.0704997176084	0.0600989898102215	0.112677005005848	0.00719803587499003	0.423677401072661	ENSMUSG00000101168.2	Gm28892	lncRNA	1	134761880	134774153	1	havana	predicted gene 28892 [Source:MGI Symbol;Acc:MGI:5579598]
ENSMUSG00000079048	919.311630316417	0.0671694484745745	0.104688779725836	0.00759506349525353	0.423891540478558	ENSMUSG00000079048.9	4933413L06Rik	lncRNA	13	117843300	117856547	-1	havana	RIKEN cDNA 4933413L06 gene [Source:MGI Symbol;Acc:MGI:1918350]
ENSMUSG00000085315	9.09690570674916	-0.0301953156992812	0.100652240193257	0.0074839882156789	0.423891540478558	ENSMUSG00000085315.9	A430018G15Rik	lncRNA	2	52314989	52324907	1	havana	RIKEN cDNA A430018G15 gene [Source:MGI Symbol;Acc:MGI:3040796]
ENSMUSG00000086376	18.2480524789286	0.0356652476380434	0.105671971459196	0.00746656321874183	0.423891540478558	ENSMUSG00000086376.3	1700071G01Rik	lncRNA	5	73314357	73315227	1	havana	RIKEN cDNA 1700071G01 gene [Source:MGI Symbol;Acc:MGI:1920735]
ENSMUSG00000086503	51541.0630444854	0.0759827290154794	0.0932362243405312	0.00740235230840723	0.423891540478558	ENSMUSG00000086503.5	Xist	lncRNA	X	102503972	102526860	-1	havana	inactive X specific transcripts [Source:MGI Symbol;Acc:MGI:98974]
ENSMUSG00000106032	206.34607945295	0.0640873549810419	0.108601142420711	0.00745578889878202	0.423891540478558	ENSMUSG00000106032.2	Gm42463	lncRNA	3	94320708	94325593	1	havana	predicted gene 42463 [Source:MGI Symbol;Acc:MGI:5662600]
ENSMUSG00000120423	44.1469590406346	0.0514008505688808	0.11400446987836	0.00730840959242314	0.423891540478558	ENSMUSG00000120423.1		lncRNA	5	92275107	92277972	1	havana_tagene	novel transcript
ENSMUSG00000111987	58.4265237371001	0.0652865466116077	0.105973304795476	0.0077467798605376	0.425836404644834	ENSMUSG00000111987.2	Gm48809	lncRNA	12	31896522	31899625	-1	havana	predicted gene, 48809 [Source:MGI Symbol;Acc:MGI:6098521]
ENSMUSG00000101778	74.918718139287	0.0623698862077282	0.108232096641079	0.00783922302063089	0.426285969657826	ENSMUSG00000101778.2	Gm29488	lncRNA	1	131334550	131336951	-1	havana	predicted gene 29488 [Source:MGI Symbol;Acc:MGI:5580194]
ENSMUSG00000102893	210.68443981761	0.0719650407009258	0.0968504592881659	0.00786903774750214	0.426285969657826	ENSMUSG00000102893.2	Gm37855	lncRNA	3	87065000	87069762	1	havana	predicted gene, 37855 [Source:MGI Symbol;Acc:MGI:5611083]
ENSMUSG00000105304	156.905262347592	0.0660112262932015	0.104595402716731	0.00786702987343418	0.426285969657826	ENSMUSG00000105304.2	Gm43696	lncRNA	3	104377976	104384046	-1	havana	predicted gene 43696 [Source:MGI Symbol;Acc:MGI:5663833]
ENSMUSG00000101586	133.03517191341	0.0784688115536155	0.0865304933128725	0.00793554290987553	0.42712909882515	ENSMUSG00000101586.2	Gm29017	lncRNA	1	59190206	59208479	1	havana	predicted gene 29017 [Source:MGI Symbol;Acc:MGI:5579723]
ENSMUSG00000116628	197.798884892727	0.0632843231297956	0.106756393640409	0.00798926436583838	0.42712909882515	ENSMUSG00000116628.2	4930478L05Rik	lncRNA	16	78357204	78361757	1	havana	RIKEN cDNA 4930478L05 gene [Source:MGI Symbol;Acc:MGI:1923068]
ENSMUSG00000086893	27.4661188495701	0.0479922829315664	0.110164257080002	0.00862811838696107	0.442910077197335	ENSMUSG00000086893.2	Gm11365	lncRNA	13	30124266	30126244	1	havana	predicted gene 11365 [Source:MGI Symbol;Acc:MGI:3652070]
ENSMUSG00000052658	95.2489813368472	-0.0715460728731085	0.0922790123483031	0.00896947494531337	0.449263369322828	ENSMUSG00000052658.6	5830454E08Rik	lncRNA	9	120406397	120407140	1	ensembl_havana	RIKEN cDNA 5830454E08 gene [Source:MGI Symbol;Acc:MGI:1923350]
ENSMUSG00000086095	42.2971774379242	0.0554375485735304	0.108225470582404	0.00896644824153639	0.449263369322828	ENSMUSG00000086095.3	Gm15328	lncRNA	18	16948778	16955840	1	havana	predicted gene 15328 [Source:MGI Symbol;Acc:MGI:3705182]
ENSMUSG00000087694	1064.93140479414	0.0680359466921814	0.0970634979814406	0.00896250648550244	0.449263369322828	ENSMUSG00000087694.9	A530058N18Rik	lncRNA	2	113844083	113862773	1	havana	RIKEN cDNA A530058N18 gene [Source:MGI Symbol;Acc:MGI:2444858]
ENSMUSG00000085093	97.532860778954	0.0663488823747749	0.0987783345862118	0.00905537402728806	0.449468665954261	ENSMUSG00000085093.2	Gm12737	lncRNA	4	108370978	108374014	1	havana	predicted gene 12737 [Source:MGI Symbol;Acc:MGI:3651021]
ENSMUSG00000085623	795.614749606462	0.056475899894514	0.107309585381422	0.00909941164202109	0.450117562558643	ENSMUSG00000085623.2	Gm16041	lncRNA	1	5041080	5047043	1	havana	predicted gene 16041 [Source:MGI Symbol;Acc:MGI:3801909]
ENSMUSG00000093858	84.7129526620118	0.0545640554301063	0.106628431907006	0.00962623554175656	0.458098507357505	ENSMUSG00000093858.2	Gm19967	lncRNA	11	70755486	70763580	1	havana	predicted gene, 19967 [Source:MGI Symbol;Acc:MGI:5012152]
ENSMUSG00000108584	19.2276928456635	0.0399560619768301	0.106056250679845	0.0094934457446451	0.458098507357505	ENSMUSG00000108584.2	Gm45216	lncRNA	6	91499391	91509361	1	havana	predicted gene 45216 [Source:MGI Symbol;Acc:MGI:5753792]
ENSMUSG00000113576	109.53911539099	0.0639210707955283	0.0993216283556774	0.00962929062701224	0.458098507357505	ENSMUSG00000113576.2	Gm47658	lncRNA	13	19155872	19159167	-1	havana	predicted gene, 47658 [Source:MGI Symbol;Acc:MGI:6096744]
ENSMUSG00000098183	87.8798828532562	0.0711425901388627	0.0901251858143952	0.00966461128242388	0.458587581174772	ENSMUSG00000098183.2	Gm27010	lncRNA	14	61863375	61864786	-1	havana	predicted gene, 27010 [Source:MGI Symbol;Acc:MGI:5504125]
ENSMUSG00000100691	474.356607997207	-0.0876654187591649	0.0684195089577128	0.00968266680827237	0.458587581174772	ENSMUSG00000100691.3	2010320M18Rik	lncRNA	8	71229401	71230472	1	havana	RIKEN cDNA 2010320M18 gene [Source:MGI Symbol;Acc:MGI:1919343]
ENSMUSG00000103693	50.1879705469054	0.0502517214379238	0.10716142726344	0.0099232740904866	0.466374835661526	ENSMUSG00000103693.2	Gm37529	lncRNA	1	160149256	160154648	-1	havana	predicted gene, 37529 [Source:MGI Symbol;Acc:MGI:5610757]
ENSMUSG00000099616	481.332500083521	0.0605745591755978	0.100911609263214	0.0101411582466016	0.466499387640815	ENSMUSG00000099616.2	4932413F04Rik	lncRNA	9	103434289	103443090	1	havana	RIKEN cDNA 4932413F04 gene [Source:MGI Symbol;Acc:MGI:2441690]
ENSMUSG00000111767	10.6007111857525	-0.0303528513487153	0.0988664935131311	0.0103795230065458	0.470736632468979	ENSMUSG00000111767.2	4930546K05Rik	lncRNA	9	42087888	42120527	-1	havana	RIKEN cDNA 4930546K05 gene [Source:MGI Symbol;Acc:MGI:1925444]
ENSMUSG00000085284	8.75455078112498	0.0260787127566437	0.0951534100492908	0.0105715560296379	0.472667126555364	ENSMUSG00000085284.2	Gm16189	lncRNA	X	70483320	70513457	1	havana	predicted gene 16189 [Source:MGI Symbol;Acc:MGI:3801760]
ENSMUSG00000100706	188.516697660016	0.0691179396487022	0.0899458603281159	0.0105027942816563	0.472667126555364	ENSMUSG00000100706.8	Gm19744	lncRNA	8	49296512	49323573	1	havana	predicted gene, 19744 [Source:MGI Symbol;Acc:MGI:5011929]
ENSMUSG00000102384	21.9521433186423	0.044557689679698	0.105904764468653	0.0105883754260317	0.472667126555364	ENSMUSG00000102384.2	Gm38143	lncRNA	7	73598171	73607790	1	havana	predicted gene, 38143 [Source:MGI Symbol;Acc:MGI:5611371]
ENSMUSG00000104925	95.2368111165405	0.0614312692864403	0.0986554072512957	0.0105888958576077	0.472667126555364	ENSMUSG00000104925.2	Gm43061	lncRNA	3	103239459	103241699	1	havana	predicted gene 43061 [Source:MGI Symbol;Acc:MGI:5663198]
ENSMUSG00000121209	18.0430516491655	0.0404860746986677	0.1049066068885	0.0105428253526856	0.472667126555364	ENSMUSG00000121209.1		lncRNA	17	57100882	57102378	1	havana_tagene	novel transcript, antisense to Rfx2
ENSMUSG00000071753	1144.49974328749	0.0599178359856138	0.0990319330586843	0.0109449973554647	0.478488200060581	ENSMUSG00000071753.14	Cdr1os	lncRNA	X	60159984	60247391	1	ensembl_havana	cerebellar degeneration related antigen 1, opposite strand [Source:MGI Symbol;Acc:MGI:5637821]
ENSMUSG00000095913	104.367911164747	0.0618975320576447	0.0968701012608025	0.01101659260724	0.478488200060581	ENSMUSG00000095913.2	Gm21844	lncRNA	19	4851540	4855812	1	havana	predicted gene, 21844 [Source:MGI Symbol;Acc:MGI:5434008]
ENSMUSG00000099954	70.8806347535872	0.0482312848068873	0.103751127446253	0.0117562150787751	0.47896227424349	ENSMUSG00000099954.2	Gm28112	lncRNA	1	69699346	69701220	-1	havana	predicted gene 28112 [Source:MGI Symbol;Acc:MGI:5578818]
ENSMUSG00000104436	101.495982624428	0.0616725997401549	0.0962247172770788	0.0113167961423443	0.47896227424349	ENSMUSG00000104436.2	Gm37423	lncRNA	1	138896248	138899589	1	havana	predicted gene, 37423 [Source:MGI Symbol;Acc:MGI:5610651]
ENSMUSG00000114511	80.7955148203812	0.0610809807890794	0.0968510760419548	0.0113093075776325	0.47896227424349	ENSMUSG00000114511.2	0710001A04Rik	lncRNA	18	25846827	25852204	1	havana	RIKEN cDNA 0710001A04 gene [Source:MGI Symbol;Acc:MGI:1915652]
ENSMUSG00000115772	21.5874364668677	0.039157435519108	0.102995960104406	0.0117274892956387	0.47896227424349	ENSMUSG00000115772.2	Gm48935	lncRNA	14	49455236	49457504	1	havana	predicted gene, 48935 [Source:MGI Symbol;Acc:MGI:6118251]
ENSMUSG00000116582	125.258828909756	-0.0531343559798682	0.101613907132266	0.0118967983985532	0.47896227424349	ENSMUSG00000116582.2	Gm36169	lncRNA	16	90464327	90473888	-1	havana	predicted gene, 36169 [Source:MGI Symbol;Acc:MGI:5595328]
ENSMUSG00000116590	119.615645748449	0.0612421666459523	0.0956601896286232	0.0116772047361155	0.47896227424349	ENSMUSG00000116590.2	Gm53028	lncRNA	17	17561082	17594468	-1	havana	predicted gene, 53028 [Source:MGI Symbol;Acc:MGI:6388920]
ENSMUSG00000120148	37.5028941727152	-0.0535840407290731	0.102915356152841	0.011228189249678	0.47896227424349	ENSMUSG00000120148.1		lncRNA	2	130115249	130116182	-1	havana_tagene	novel transcript
ENSMUSG00000106063	24.6535488339177	0.0445608754976081	0.103408319287687	0.0121784774076921	0.481748300169221	ENSMUSG00000106063.2	C030032O16Rik	lncRNA	3	104062849	104063564	-1	havana	RIKEN cDNA C030032O16 gene [Source:MGI Symbol;Acc:MGI:1924718]
ENSMUSG00000085206	19.2344564315931	0.0327302059420571	0.0991922349844029	0.0124852931885077	0.485261728593331	ENSMUSG00000085206.2	Gm13380	lncRNA	2	20926671	20936200	-1	havana	predicted gene 13380 [Source:MGI Symbol;Acc:MGI:3649647]
