ensembl_gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	ensembl_gene_id_version	external_gene_name	gene_biotype	chromosome_name	start_position	end_position	strand	source	description
ENSMUSG00000112873	91.5567897819272	1.07588219250734	0.25854087857133	4.12960751276044e-07	2.93516080175967e-05	ENSMUSG00000112873.2	Gm48877	lncRNA	10	122241018	122382403	-1	havana	predicted gene, 48877 [Source:MGI Symbol;Acc:MGI:6098628]
ENSMUSG00000084821	59.4337236440296	1.23777060929277	0.303463736239255	4.47669034175219e-07	3.11012803552957e-05	ENSMUSG00000084821.2	Gm15880	lncRNA	7	80285765	80294132	1	havana	predicted gene 15880 [Source:MGI Symbol;Acc:MGI:3802014]
ENSMUSG00000096967	115.457437029053	0.878781284697208	0.206159856926904	4.68421335394934e-07	3.21649316971188e-05	ENSMUSG00000096967.4	Gm26621	lncRNA	15	68206564	68209279	-1	havana	predicted gene, 26621 [Source:MGI Symbol;Acc:MGI:5477115]
ENSMUSG00000090386	430.147609471881	0.843510789795448	0.196491183557422	4.84934410800847e-07	3.27502254623841e-05	ENSMUSG00000090386.12	Mir99ahg	lncRNA	16	77033184	77570315	1	ensembl_havana	Mir99a and Mirlet7c-1 host gene (non-protein coding) [Source:MGI Symbol;Acc:MGI:1919929]
ENSMUSG00000105245	68.3838931561402	1.1504770992724	0.28115701290082	4.90380674199351e-07	3.28279668007783e-05	ENSMUSG00000105245.2	Gm31305	lncRNA	3	97637655	97643482	1	havana	predicted gene, 31305 [Source:MGI Symbol;Acc:MGI:5590464]
ENSMUSG00000087334	47.5369335858151	1.17285633997173	0.29075103134905	5.99619173702648e-07	3.79571429019895e-05	ENSMUSG00000087334.2	AW495222	lncRNA	13	93842690	93855683	-1	havana	expressed sequence AW495222 [Source:MGI Symbol;Acc:MGI:2145435]
ENSMUSG00000108563	128.174447740667	0.716876148108581	0.162255295822122	6.11774825120482e-07	3.84264145969733e-05	ENSMUSG00000108563.2	Gm44686	lncRNA	7	73187761	73204549	1	havana	predicted gene 44686 [Source:MGI Symbol;Acc:MGI:5753262]
ENSMUSG00000116718	675.999356867422	0.672303925992965	0.149993434165252	6.34302663424778e-07	3.96365787725694e-05	ENSMUSG00000116718.3	Gm49668	lncRNA	17	15642064	15655227	-1	havana	predicted gene, 49668 [Source:MGI Symbol;Acc:MGI:6215110]
ENSMUSG00000105655	39.916190522288	1.19718789166414	0.300646163707622	7.06512736058757e-07	4.27211731047668e-05	ENSMUSG00000105655.2	Gm42659	lncRNA	3	104743746	104745499	-1	havana	predicted gene 42659 [Source:MGI Symbol;Acc:MGI:5662796]
ENSMUSG00000085575	54.5136474122156	1.25238729486009	0.318439868826377	7.6455301950152e-07	4.49994062906609e-05	ENSMUSG00000085575.2	Gm15485	lncRNA	18	16861790	16862735	1	havana	predicted gene 15485 [Source:MGI Symbol;Acc:MGI:3705269]
ENSMUSG00000108297	43.512073005885	1.67406805153125	0.560926429044917	7.71797927660962e-07	4.50982308307276e-05	ENSMUSG00000108297.2	Gm44167	lncRNA	6	113774768	113776645	-1	havana	predicted gene, 44167 [Source:MGI Symbol;Acc:MGI:5690559]
ENSMUSG00000121263	34.989683147512	1.19073195222469	0.301422454369849	8.09900647187023e-07	4.65836098157026e-05	ENSMUSG00000121263.1		lncRNA	2	59942987	59944133	-1	havana_tagene	novel transcript, sense intronic to Baz2b
ENSMUSG00000089726	220.293847653432	1.08284606002447	0.274764387365988	1.03249157650502e-06	5.62731059230586e-05	ENSMUSG00000089726.3	Mir17hg	lncRNA	14	115280311	115284159	1	havana	Mir17 host gene (non-protein coding) [Source:MGI Symbol;Acc:MGI:1923207]
ENSMUSG00000105842	124.012479093171	0.969295741696256	0.244717198183997	1.26050845396994e-06	6.56112194841567e-05	ENSMUSG00000105842.2	Gm43329	lncRNA	3	105674282	105677513	-1	havana	predicted gene 43329 [Source:MGI Symbol;Acc:MGI:5663466]
ENSMUSG00000097691	409.785834382402	-0.736661193420511	0.174882591870453	1.35082036292434e-06	6.9420172054894e-05	ENSMUSG00000097691.2	9030616G12Rik	lncRNA	10	128807066	128813984	1	havana	RIKEN cDNA 9030616G12 gene [Source:MGI Symbol;Acc:MGI:1924949]
ENSMUSG00000072677	35.8701372262937	1.40641138574055	0.39100036419629	1.40522355835782e-06	7.14606155995017e-05	ENSMUSG00000072677.5	Sox5it	lncRNA	6	144616153	144618446	-1	havana	SRY (sex determining region Y)-box 5, intronic transcript [Source:MGI Symbol;Acc:MGI:3642586]
ENSMUSG00000121103	87.7009505875639	1.28391969058501	0.344032155646677	1.45690628925186e-06	7.37801626648627e-05	ENSMUSG00000121103.1		lncRNA	17	5262276	5267593	-1	havana_tagene	novel transcript, antisense to KO:Arid1band Arid1b
ENSMUSG00000086503	49671.3485847044	0.785835696979144	0.190882132856809	1.48705065044489e-06	7.4838979732949e-05	ENSMUSG00000086503.5	Xist	lncRNA	X	102503972	102526860	-1	havana	inactive X specific transcripts [Source:MGI Symbol;Acc:MGI:98974]
ENSMUSG00000060143	1060.83509641765	-0.874001568059938	0.218226580447258	1.50047091246977e-06	7.53583614469324e-05	ENSMUSG00000060143.9	Gm10076	lncRNA	14	105919259	105919665	1	ensembl_havana	predicted gene 10076 [Source:MGI Symbol;Acc:MGI:3704451]
ENSMUSG00000091523	67.3374013011863	1.18326397270728	0.314327442754964	1.6747125763775e-06	8.1223137675612e-05	ENSMUSG00000091523.2	AU040972	lncRNA	11	79372545	79374857	-1	havana	expressed sequence AU040972 [Source:MGI Symbol;Acc:MGI:2144426]
ENSMUSG00000090565	104.687015343411	1.11502948784402	0.29502986941063	1.83861320844586e-06	8.74618588471662e-05	ENSMUSG00000090565.8	4930405O22Rik	lncRNA	17	63612441	63619968	-1	havana	RIKEN cDNA 4930405O22 gene [Source:MGI Symbol;Acc:MGI:3041158]
ENSMUSG00000114253	113.218878704887	1.18826683408732	0.318109985531169	1.84354326710422e-06	8.75250971421278e-05	ENSMUSG00000114253.3	Gm47798	lncRNA	14	6161997	6165811	-1	havana	predicted gene, 47798 [Source:MGI Symbol;Acc:MGI:6096974]
ENSMUSG00000100176	19.0855363617551	1.35174113314618	0.380141056575108	2.02706141564823e-06	9.38548740791944e-05	ENSMUSG00000100176.2	Gm28586	lncRNA	9	100412669	100413124	-1	havana	predicted gene 28586 [Source:MGI Symbol;Acc:MGI:5579292]
ENSMUSG00000087606	187.779244585118	1.27363206095255	0.350851259210006	2.1234863479514e-06	9.66623710599298e-05	ENSMUSG00000087606.2	Gm16121	lncRNA	5	140086954	140093346	1	havana	predicted gene 16121 [Source:MGI Symbol;Acc:MGI:3802131]
ENSMUSG00000121506	3539.77193423638	1.00413529690692	0.26510866544744	2.33205621642366e-06	0.000103068404561502	ENSMUSG00000121506.1		lncRNA	15	82572932	82577349	-1	havana	novel transcript
ENSMUSG00000086432	550.361298372149	0.660466681682936	0.157060052334759	2.43092415824098e-06	0.000106855161733313	ENSMUSG00000086432.2	B430119L08Rik	lncRNA	12	103862156	103865043	1	havana	RIKEN cDNA B430119L08 gene [Source:MGI Symbol;Acc:MGI:2441857]
ENSMUSG00000085471	211.558485687405	1.24644754250495	0.345503831634016	2.48702501860965e-06	0.000108731302432308	ENSMUSG00000085471.2	4933423P22Rik	lncRNA	2	90309580	90318769	1	havana	RIKEN cDNA 4933423P22 gene [Source:MGI Symbol;Acc:MGI:1918408]
ENSMUSG00000112527	18.3719704777074	-1.47555879458903	0.473560300193289	2.90003849018807e-06	0.000121751529567343	ENSMUSG00000112527.3	Gm35696	lncRNA	10	121342528	121362503	1	havana	predicted gene, 35696 [Source:MGI Symbol;Acc:MGI:5594855]
ENSMUSG00000113543	266.328258333475	1.11461737688631	0.305225038490501	2.99143895687273e-06	0.000124230718053928	ENSMUSG00000113543.3	Gm36264	lncRNA	13	9051468	9126487	-1	havana	predicted gene, 36264 [Source:MGI Symbol;Acc:MGI:5595423]
ENSMUSG00000111771	25.8667426338175	1.39474235092023	0.418973559851384	3.0755532485968e-06	0.000126284710079208	ENSMUSG00000111771.2	Gm47465	lncRNA	9	31858314	31916756	-1	havana	predicted gene, 47465 [Source:MGI Symbol;Acc:MGI:6096430]
ENSMUSG00000055370	214.67897189277	1.02327958047078	0.277009178441474	3.20950807848531e-06	0.000130462746441172	ENSMUSG00000055370.4	Gm9968	lncRNA	16	43166250	43184029	-1	havana	predicted gene 9968 [Source:MGI Symbol;Acc:MGI:3642146]
ENSMUSG00000109130	20.7330898314803	1.29540469472466	0.372423340546582	3.20692492004397e-06	0.000130462746441172	ENSMUSG00000109130.2	Gm45187	lncRNA	7	98553475	98557262	1	havana	predicted gene 45187 [Source:MGI Symbol;Acc:MGI:5753763]
ENSMUSG00000106099	101.330635915285	0.944942648480782	0.251853484017148	3.25028709869223e-06	0.000131899797654442	ENSMUSG00000106099.2	Gm42664	lncRNA	3	119536857	119540095	-1	havana	predicted gene 42664 [Source:MGI Symbol;Acc:MGI:5662801]
ENSMUSG00000074024	1335.3511111606	0.708499140952893	0.17501830061191	3.36915587610192e-06	0.000135144292139085	ENSMUSG00000074024.7	4632427E13Rik	lncRNA	7	92383374	92390718	-1	ensembl_havana	RIKEN cDNA 4632427E13 gene [Source:MGI Symbol;Acc:MGI:1915436]
ENSMUSG00000121507	4850.07816801712	1.01203974708159	0.274934033282552	3.48608576171777e-06	0.000138690299011187	ENSMUSG00000121507.1		lncRNA	15	82577609	82591571	-1	havana	novel transcript
ENSMUSG00000074469	28.8317217613622	1.34898973057898	0.400404949033611	3.50583661205611e-06	0.000139248163996503	ENSMUSG00000074469.7	Gm15348	lncRNA	8	12756944	12769127	-1	ensembl_havana	predicted gene 15348 [Source:MGI Symbol;Acc:MGI:3642533]
ENSMUSG00000086003	347.574273426846	0.893912824487442	0.236900477582504	3.63364877430764e-06	0.000142692624242117	ENSMUSG00000086003.9	B230206L02Rik	lncRNA	11	94024244	94046605	1	havana	RIKEN cDNA B230206L02 gene [Source:MGI Symbol;Acc:MGI:1924598]
ENSMUSG00000100833	26.7883684694355	1.22241799698211	0.348276998627188	3.70957039252621e-06	0.000144738743341135	ENSMUSG00000100833.2	Gm28988	lncRNA	13	106988408	106990354	1	havana	predicted gene 28988 [Source:MGI Symbol;Acc:MGI:5579694]
ENSMUSG00000084834	155.703096650647	0.86249215512527	0.227688299565603	3.94395649101109e-06	0.000150975896666925	ENSMUSG00000084834.2	4930565N06Rik	lncRNA	16	36700881	36717551	-1	havana	RIKEN cDNA 4930565N06 gene [Source:MGI Symbol;Acc:MGI:1915556]
ENSMUSG00000054135	74.8622902435253	1.01197861520367	0.277402021363862	3.96587275943066e-06	0.00015133033234903	ENSMUSG00000054135.3	A430110L20Rik	lncRNA	1	181053551	181056063	1	ensembl_havana	RIKEN cDNA A430110L20 gene [Source:MGI Symbol;Acc:MGI:3036249]
ENSMUSG00000086665	25.8764455565059	1.30533135119577	0.38453945744171	3.96173524002043e-06	0.00015133033234903	ENSMUSG00000086665.3	Gm13067	lncRNA	4	150132690	150141932	1	havana	predicted gene 13067 [Source:MGI Symbol;Acc:MGI:3651968]
ENSMUSG00000093858	96.0781505799746	1.10142796561309	0.307818145350875	4.06236533053384e-06	0.000153573835854769	ENSMUSG00000093858.2	Gm19967	lncRNA	11	70755486	70763580	1	havana	predicted gene, 19967 [Source:MGI Symbol;Acc:MGI:5012152]
ENSMUSG00000106636	101.256637059886	0.93917135011693	0.254136164223972	4.16370433438188e-06	0.000156190316296535	ENSMUSG00000106636.2	Gm43813	lncRNA	5	123544550	123549927	1	havana	predicted gene 43813 [Source:MGI Symbol;Acc:MGI:5663950]
ENSMUSG00000105824	62.933964558282	0.876870146626268	0.233751654999237	4.28565033179227e-06	0.000159289890313771	ENSMUSG00000105824.2	Gm43466	lncRNA	3	100489630	100494843	-1	havana	predicted gene 43466 [Source:MGI Symbol;Acc:MGI:5663603]
ENSMUSG00000086387	59.5024430097888	0.90328334777445	0.243122977830128	4.42079703961512e-06	0.000163562761703142	ENSMUSG00000086387.2	Gm15563	lncRNA	9	66479283	66489341	1	havana	predicted gene 15563 [Source:MGI Symbol;Acc:MGI:3783012]
ENSMUSG00000115667	98.5065667335727	0.94727100851337	0.258509484736954	4.5783246044366e-06	0.000167353254864128	ENSMUSG00000115667.2	Gm10389	lncRNA	15	10600379	10611737	1	havana	predicted gene 10389 [Source:MGI Symbol;Acc:MGI:3641773]
ENSMUSG00000120010	227.729769655662	0.902717616605151	0.244992506912208	5.01130819770775e-06	0.000179165369649564	ENSMUSG00000120010.1		lncRNA	11	120882244	120884527	1	havana_tagene	novel transcript
ENSMUSG00000105818	233.114881105091	0.964854331237008	0.266337069331749	5.07504759381702e-06	0.000180886007200153	ENSMUSG00000105818.2	Gm43256	lncRNA	3	104094419	104097509	-1	havana	predicted gene 43256 [Source:MGI Symbol;Acc:MGI:5663393]
ENSMUSG00000109141	26.8665795497434	1.54922627753326	0.696856673855407	5.10036563278621e-06	0.000181256853511356	ENSMUSG00000109141.2	Gm30692	lncRNA	8	24902195	24906953	1	havana	predicted gene, 30692 [Source:MGI Symbol;Acc:MGI:5589851]
ENSMUSG00000114961	102.755824050443	1.05512078931234	0.297352201093654	5.13223331882569e-06	0.000182123105859876	ENSMUSG00000114961.2	A930002C04Rik	lncRNA	13	47297418	47302146	-1	havana	RIKEN cDNA A930002C04 gene [Source:MGI Symbol;Acc:MGI:2442085]
ENSMUSG00000098609	46.6234567399942	1.17552551507612	0.341322240409263	5.32142453235441e-06	0.000187327042472916	ENSMUSG00000098609.2	Anxa11os	lncRNA	14	25857201	25870690	-1	havana	annexin A11, opposite strand [Source:MGI Symbol;Acc:MGI:3642737]
ENSMUSG00000086584	47.8114009240411	1.24777100907685	0.370954409385993	5.43195399557607e-06	0.000188091079379577	ENSMUSG00000086584.10	Gm12002	lncRNA	11	12264490	12339534	1	havana	predicted gene 12002 [Source:MGI Symbol;Acc:MGI:3651521]
ENSMUSG00000107709	44.5467670151416	1.11703354144843	0.320387199374694	5.42621881475616e-06	0.000188091079379577	ENSMUSG00000107709.2	9430018G01Rik	lncRNA	6	43444913	43451252	1	havana	RIKEN cDNA 9430018G01 gene [Source:MGI Symbol;Acc:MGI:2442776]
