ensembl_gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	ensembl_gene_id_version	external_gene_name	gene_biotype	chromosome_name	start_position	end_position	strand	source	description
ENSMUSG00000086290	434.059181213109	-0.223074329087421	0.103573506561392	0.0025828065582039	0.121159745848329	ENSMUSG00000086290.11	Snhg12	lncRNA	4	132035932	132038762	1	havana	small nucleolar RNA host gene 12 [Source:MGI Symbol;Acc:MGI:1916721]
ENSMUSG00000091297	133.148209338254	0.204728449420188	0.151061852332159	0.00266590422916422	0.123601318730919	ENSMUSG00000091297.4	Gm8439	lncRNA	4	120445943	120466870	1	ensembl_havana	predicted gene 8439 [Source:MGI Symbol;Acc:MGI:3648581]
ENSMUSG00000097944	322.847078573582	0.225795694985005	0.124901839519168	0.00268997158736995	0.123601318730919	ENSMUSG00000097944.3	A130014A01Rik	lncRNA	8	120828151	120830643	1	havana	RIKEN cDNA A130014A01 gene [Source:MGI Symbol;Acc:MGI:3028043]
ENSMUSG00000086259	44.8582153538224	0.206280151451417	0.149176804002274	0.00270947357155544	0.123628985368786	ENSMUSG00000086259.8	Tmem150cos	lncRNA	5	100225821	100243132	1	havana	transmembrane protein 150C, opposite strand [Source:MGI Symbol;Acc:MGI:1923253]
ENSMUSG00000097577	108.203320038359	0.225501648883771	0.125374463082841	0.00270339120820349	0.123628985368786	ENSMUSG00000097577.4	6230400D17Rik	lncRNA	14	20737301	20753096	-1	havana	RIKEN cDNA 6230400D17 gene [Source:MGI Symbol;Acc:MGI:1923383]
ENSMUSG00000086291	223.05937830014	0.225638261304356	0.121694900592286	0.00278185645486773	0.12388534079011	ENSMUSG00000086291.2	Gm15513	lncRNA	5	34369154	34371146	-1	havana	predicted gene 15513 [Source:MGI Symbol;Acc:MGI:3782961]
ENSMUSG00000092397	24.8931406092876	0.176384329762066	0.169326663731037	0.00290955949741943	0.127198019913363	ENSMUSG00000092397.8	C130080G10Rik	lncRNA	2	113884816	113895349	1	havana	RIKEN cDNA C130080G10 gene [Source:MGI Symbol;Acc:MGI:4844008]
ENSMUSG00000121209	44.8990008955607	0.189747323989061	0.158372118930033	0.00305360146392659	0.130756780634805	ENSMUSG00000121209.1		lncRNA	17	57100882	57102378	1	havana_tagene	novel transcript, antisense to Rfx2
ENSMUSG00000084834	117.845158281573	0.185543890025514	0.16077333736298	0.00311093014267745	0.131859221783537	ENSMUSG00000084834.2	4930565N06Rik	lncRNA	16	36700881	36717551	-1	havana	RIKEN cDNA 4930565N06 gene [Source:MGI Symbol;Acc:MGI:1915556]
ENSMUSG00000121069	52.9072652328141	0.199329146635879	0.150611199729862	0.00309770610337944	0.131859221783537	ENSMUSG00000121069.1		lncRNA	15	82247110	82252084	1	havana_tagene	novel transcript
ENSMUSG00000112278	86.0512810791078	-0.21541178559929	0.134277152024388	0.00320476195364111	0.132474070855957	ENSMUSG00000112278.3	Gm30025	lncRNA	12	80481945	80482710	1	havana	predicted gene, 30025 [Source:MGI Symbol;Acc:MGI:5589184]
ENSMUSG00000086199	57.9982260807987	0.208030324046274	0.141373977815744	0.00327945595789969	0.133011454943394	ENSMUSG00000086199.8	Bcas3os1	lncRNA	11	85593026	85610570	-1	havana	BCAS3 microtubule associated cell migration factor, opposite strand 1 [Source:MGI Symbol;Acc:MGI:1918739]
ENSMUSG00000108957	141.971858448638	0.205878170869945	0.143244354754909	0.00328942082934083	0.133011454943394	ENSMUSG00000108957.2	Gm45235	lncRNA	7	51505333	51509797	1	havana	predicted gene 45235 [Source:MGI Symbol;Acc:MGI:5753811]
ENSMUSG00000120691	159.850541999279	0.214149028007739	0.134438378618272	0.00332233932194043	0.133011454943394	ENSMUSG00000120691.1		lncRNA	9	103598467	103603056	1	havana_tagene	novel transcript, antisense to Tmem108
ENSMUSG00000070342	97.1525763529246	0.208067765590866	0.139222576985697	0.00349864983453095	0.134461593036325	ENSMUSG00000070342.4	Gm10287	lncRNA	3	148927323	148931381	-1	ensembl_havana	predicted gene 10287 [Source:MGI Symbol;Acc:MGI:3642138]
ENSMUSG00000113427	27.2892804716422	0.177750499781517	0.162299628002336	0.00348690183196801	0.134461593036325	ENSMUSG00000113427.2	Gm46378	lncRNA	12	106050629	106054916	1	havana	predicted gene, 46378 [Source:MGI Symbol;Acc:MGI:5826015]
ENSMUSG00000087461	39.4279980490039	0.185468514328748	0.152307486852997	0.00410472088550608	0.143087369752164	ENSMUSG00000087461.3	C230014O12Rik	lncRNA	2	33908301	33997747	-1	havana	RIKEN cDNA C230014O12 gene [Source:MGI Symbol;Acc:MGI:3045377]
ENSMUSG00000112354	281.328911920235	0.199580767676026	0.141713582647562	0.00412938216433149	0.143087369752164	ENSMUSG00000112354.3	Gm33843	lncRNA	10	96355019	96431593	-1	havana	predicted gene, 33843 [Source:MGI Symbol;Acc:MGI:5593002]
ENSMUSG00000092495	44.2308717842529	0.154312253862663	0.169846931021054	0.00416840120097893	0.143476396564834	ENSMUSG00000092495.2	Gm20405	lncRNA	15	65729718	65730205	1	havana	predicted gene 20405 [Source:MGI Symbol;Acc:MGI:5141870]
ENSMUSG00000079564	94.0394075938439	0.192877003315361	0.145800399588067	0.00430010957908954	0.145074403981405	ENSMUSG00000079564.4	Gm11149	lncRNA	9	49429588	49483891	1	ensembl_havana	predicted gene 11149 [Source:MGI Symbol;Acc:MGI:3642683]
ENSMUSG00000119977	140.986914679847	0.213370598773665	0.119615345894422	0.00439041673977718	0.146503181791865	ENSMUSG00000119977.1		lncRNA	18	36691796	36693321	-1	havana_tagene	novel transcript, antisense to Ankhd1
ENSMUSG00000095193	35.0790223776192	0.172511846845753	0.15333790534256	0.0053262363146294	0.155352506185141	ENSMUSG00000095193.4	Gm20939	lncRNA	17	95172317	95185749	1	ensembl_havana	predicted gene, 20939 [Source:MGI Symbol;Acc:MGI:5434295]
ENSMUSG00000084788	607.047226675832	0.206881446387882	0.115058593946225	0.00562276797571745	0.158010719129124	ENSMUSG00000084788.3	Gm11342	lncRNA	13	24519920	24598786	-1	havana	predicted gene 11342 [Source:MGI Symbol;Acc:MGI:3652098]
ENSMUSG00000110824	869.338693251445	0.200523887031863	0.131024420334368	0.00560975013394937	0.158010719129124	ENSMUSG00000110824.2	Gm48677	lncRNA	9	75224354	75250124	-1	havana	predicted gene, 48677 [Source:MGI Symbol;Acc:MGI:6098297]
ENSMUSG00000097360	27.3469402719175	0.156683483773398	0.159337198864725	0.00585828114543699	0.158686605174021	ENSMUSG00000097360.9	9430065F17Rik	lncRNA	13	67701154	67712129	1	havana	RIKEN cDNA 9430065F17 gene [Source:MGI Symbol;Acc:MGI:1924606]
ENSMUSG00000120081	1552.72211331314	-0.205043414380671	0.109628283058289	0.00585965063660417	0.158686605174021	ENSMUSG00000120081.1		lncRNA	11	31820874	31821796	1	havana_tagene	novel transcript
ENSMUSG00000027196	37.6688460636093	0.172659312998088	0.150218677564252	0.00601099584157224	0.159373275171923	ENSMUSG00000027196.12	Alkbh3os1	lncRNA	2	93810379	93813920	1	ensembl_havana	alkB homolog 3, opposite strand 1 [Source:MGI Symbol;Acc:MGI:1918102]
ENSMUSG00000111971	175.876265910604	0.201232471077591	0.126352537775473	0.0061159647455208	0.161432417134496	ENSMUSG00000111971.2	Gm48678	lncRNA	12	4645340	4705888	-1	havana	predicted gene, 48678 [Source:MGI Symbol;Acc:MGI:6098299]
ENSMUSG00000115122	59.2582379795007	-0.162376350741634	0.15531587848466	0.00613829849583263	0.161432417134496	ENSMUSG00000115122.2	Gm49685	lncRNA	15	20449205	20980026	1	havana	predicted gene, 49685 [Source:MGI Symbol;Acc:MGI:6215134]
ENSMUSG00000073374	173.026479466325	0.187883991779121	0.139583909047823	0.00620674061589818	0.161961961038676	ENSMUSG00000073374.5	C030034I22Rik	lncRNA	17	69724350	69728627	1	ensembl_havana	RIKEN cDNA C030034I22 gene [Source:MGI Symbol;Acc:MGI:1924783]
ENSMUSG00000105561	79.5726771249377	0.18432723335751	0.140888929003007	0.00652129035006332	0.165008407342511	ENSMUSG00000105561.2	Gm43462	lncRNA	3	100534613	100538260	-1	havana	predicted gene 43462 [Source:MGI Symbol;Acc:MGI:5663599]
ENSMUSG00000098959	60.7268435796926	0.181463863952395	0.140609978352604	0.00713878927622254	0.171783545984029	ENSMUSG00000098959.2	Gm27230	lncRNA	9	72303256	72311792	1	havana	predicted gene 27230 [Source:MGI Symbol;Acc:MGI:5521073]
ENSMUSG00000120859	44.3233536035043	-0.173960788487482	0.145090891698423	0.00722554638465714	0.171972296284534	ENSMUSG00000120859.1		lncRNA	2	160209127	160209919	-1	havana_tagene	novel transcript
ENSMUSG00000120230	48.2797041246145	-0.176892713801195	0.143068868036464	0.00729801935204113	0.172178020649202	ENSMUSG00000120230.1		lncRNA	11	80273865	80274039	-1	havana_tagene	
ENSMUSG00000114771	54.3764968743449	0.178740573370384	0.140631900469177	0.00768960482263225	0.175253188048781	ENSMUSG00000114771.2	Gm49064	lncRNA	13	67375061	67378033	-1	havana	predicted gene, 49064 [Source:MGI Symbol;Acc:MGI:6118443]
ENSMUSG00000089827	115.653282392532	0.195122824954884	0.124256436165316	0.00779987785469386	0.175975780003096	ENSMUSG00000089827.2	1700023H06Rik	lncRNA	13	81032343	81033643	-1	havana	RIKEN cDNA 1700023H06 gene [Source:MGI Symbol;Acc:MGI:1916692]
ENSMUSG00000119985	65.0490415851328	0.17893842209458	0.139678100539973	0.00795470933439746	0.177598457064756	ENSMUSG00000119985.1		lncRNA	13	58363480	58364901	1	havana_tagene	novel transcript
ENSMUSG00000097488	75.9785560208511	0.192009093778934	0.127801377351569	0.00801078086404666	0.178210742074349	ENSMUSG00000097488.2	4732487G21Rik	lncRNA	12	86337535	86352780	-1	havana	RIKEN cDNA 4732487G21 gene [Source:MGI Symbol;Acc:MGI:2441820]
ENSMUSG00000117901	182.830354298411	-0.169445225025547	0.145317705889223	0.00802481904430602	0.178210742074349	ENSMUSG00000117901.2	Gm54798	lncRNA	19	7064834	7065786	-1	havana	predicted gene, 54798 [Source:MGI Symbol;Acc:MGI:6846073]
ENSMUSG00000102009	98.4137291078994	0.189807115801299	0.130098815530917	0.00808655882436655	0.178868254790624	ENSMUSG00000102009.7	4933400F21Rik	lncRNA	1	89578251	89611630	-1	havana	RIKEN cDNA 4933400F21 gene [Source:MGI Symbol;Acc:MGI:1921653]
ENSMUSG00000073590	1072.11559116231	0.196324572188079	0.114359851380314	0.00821772164477471	0.179489723815137	ENSMUSG00000073590.4	3222401L13Rik	lncRNA	18	37788504	37794795	1	ensembl_havana	RIKEN cDNA 3222401L13 gene [Source:MGI Symbol;Acc:MGI:2444186]
ENSMUSG00000084970	74.1607945004952	0.186978122218247	0.132505775312601	0.00820623134741101	0.179489723815137	ENSMUSG00000084970.2	1700060J05Rik	lncRNA	4	53562983	53564697	-1	havana	RIKEN cDNA 1700060J05 gene [Source:MGI Symbol;Acc:MGI:1920641]
ENSMUSG00000071181	183.790534703749	0.191034232022128	0.125471180657657	0.00871822761486458	0.180934926274073	ENSMUSG00000071181.3	3830408C21Rik	lncRNA	13	107159061	107192005	1	ensembl_havana	RIKEN cDNA 3830408C21 gene [Source:MGI Symbol;Acc:MGI:1917940]
ENSMUSG00000093483	94.7568039594326	-0.180260235026651	0.137150741789295	0.00848183337372973	0.180934926274073	ENSMUSG00000093483.3	AA465934	lncRNA	11	83182513	83185527	1	havana	expressed sequence AA465934 [Source:MGI Symbol;Acc:MGI:2671018]
ENSMUSG00000113425	97.0825569429064	0.191143344256825	0.126549495221894	0.0084853385536408	0.180934926274073	ENSMUSG00000113425.2	Gm48653	lncRNA	12	73401855	73408771	1	havana	predicted gene, 48653 [Source:MGI Symbol;Acc:MGI:6098263]
ENSMUSG00000113621	66.0456868020757	0.180942034424343	0.137024750184077	0.00835720897947212	0.180934926274073	ENSMUSG00000113621.3	2900060N12Rik	lncRNA	12	24845854	24881316	-1	havana	RIKEN cDNA 2900060N12 gene [Source:MGI Symbol;Acc:MGI:1920281]
ENSMUSG00000084808	67.2908256504295	0.175026214449847	0.139530629386351	0.00892568460203602	0.181475059437116	ENSMUSG00000084808.8	9430091E24Rik	lncRNA	8	111855518	111872112	-1	havana	RIKEN cDNA 9430091E24 gene [Source:MGI Symbol;Acc:MGI:1924618]
ENSMUSG00000111593	25.6549463447898	0.132017928798873	0.15911467255364	0.00927598876513675	0.185297861695914	ENSMUSG00000111593.2	Gm48742	lncRNA	9	41316670	41443383	-1	havana	predicted gene, 48742 [Source:MGI Symbol;Acc:MGI:6098410]
ENSMUSG00000051844	114.623192470017	0.18838690140797	0.126045951882035	0.00938555052438118	0.18600041074698	ENSMUSG00000051844.14	B230319C09Rik	lncRNA	6	83418737	83425304	1	ensembl_havana	RIKEN cDNA B230319C09 gene [Source:MGI Symbol;Acc:MGI:2444713]
ENSMUSG00000115579	254.858057396377	0.190762426737699	0.104405313444263	0.00938114266801166	0.18600041074698	ENSMUSG00000115579.2	Gm49156	lncRNA	14	48964871	48978266	-1	havana	predicted gene, 49156 [Source:MGI Symbol;Acc:MGI:6118576]
ENSMUSG00000121225	493.06619276399	0.19167419891877	0.110054915095822	0.00960497112203279	0.186479565400517	ENSMUSG00000121225.1		lncRNA	2	181503096	181506019	-1	havana_tagene	novel transcript
ENSMUSG00000086181	66.5111442060491	-0.156484756703262	0.148028343632272	0.00970243601067602	0.187448342885709	ENSMUSG00000086181.2	C230034O21Rik	lncRNA	3	38928719	38942408	-1	havana	RIKEN cDNA C230034O21 gene [Source:MGI Symbol;Acc:MGI:2441892]
ENSMUSG00000072844	99.5391855251588	0.185836471420405	0.125956809111658	0.0102130265072657	0.190588757938084	ENSMUSG00000072844.7	G530011O06Rik	lncRNA	X	168758039	168761913	-1	ensembl_havana	RIKEN cDNA G530011O06 gene [Source:MGI Symbol;Acc:MGI:3603513]
ENSMUSG00000116665	1453.61935719622	0.189641230891549	0.111459956782551	0.0103859479990648	0.192503142712965	ENSMUSG00000116665.3	E130310I04Rik	lncRNA	16	34763545	34779364	-1	havana	RIKEN cDNA E130310I04 gene [Source:MGI Symbol;Acc:MGI:3046461]
ENSMUSG00000074365	251.618263299762	0.18538003425579	0.123829990308014	0.0108408866801559	0.194333716858403	ENSMUSG00000074365.14	Crxos	lncRNA	7	15616542	15637945	1	ensembl_havana	cone-rod homeobox, opposite strand [Source:MGI Symbol;Acc:MGI:2451355]
ENSMUSG00000097321	276.09817119289	0.186086301920113	0.102103699724468	0.0107616383073224	0.194333716858403	ENSMUSG00000097321.7	1700028E10Rik	lncRNA	5	151292140	151355583	1	havana	RIKEN cDNA 1700028E10 gene [Source:MGI Symbol;Acc:MGI:1916713]
ENSMUSG00000120375	41.7621756447664	-0.162176463974458	0.143342555465205	0.0105910618015612	0.194333716858403	ENSMUSG00000120375.1		lncRNA	3	38939841	38940376	1	havana_tagene	novel transcript
ENSMUSG00000086430	37.1185536409819	0.142484038446649	0.151259373564446	0.0112994272689522	0.197237224424351	ENSMUSG00000086430.2	4930551O13Rik	lncRNA	2	5042091	5045944	1	havana	RIKEN cDNA 4930551O13 gene [Source:MGI Symbol;Acc:MGI:1922513]
ENSMUSG00000099373	3532.58699298769	0.184515560693795	0.119366778321857	0.0119535199269199	0.203148602681868	ENSMUSG00000099373.2	Gm19667	lncRNA	9	105347719	105357393	1	havana	predicted gene, 19667 [Source:MGI Symbol;Acc:MGI:5011852]
ENSMUSG00000085743	41.3781176906964	0.144728956058881	0.148368920134959	0.0125321575387921	0.205677353507766	ENSMUSG00000085743.2	8430419K02Rik	lncRNA	11	18795851	18824309	-1	havana	RIKEN cDNA 8430419K02 gene [Source:MGI Symbol;Acc:MGI:1921768]
ENSMUSG00000104077	142.213080564071	-0.177132136178918	0.128718932494144	0.0125199433077901	0.205677353507766	ENSMUSG00000104077.3	Gm37027	lncRNA	1	194699941	194700593	-1	havana	predicted gene, 37027 [Source:MGI Symbol;Acc:MGI:5610255]
ENSMUSG00000045008	27.2122249088332	-0.137782645895083	0.15088598638642	0.0127526403244197	0.206766110114377	ENSMUSG00000045008.3	9030612E09Rik	lncRNA	10	43050695	43052558	1	ensembl_havana	RIKEN cDNA 9030612E09 gene [Source:MGI Symbol;Acc:MGI:1921780]
ENSMUSG00000106515	204.083334610311	0.169759792999232	0.134504492632288	0.0127913630282481	0.207121484006816	ENSMUSG00000106515.6	Gm30382	lncRNA	3	148990055	149151112	-1	havana	predicted gene, 30382 [Source:MGI Symbol;Acc:MGI:5589541]
ENSMUSG00000084792	51.0839812665591	0.164293370043477	0.137861014267381	0.0129594868750589	0.20765258905206	ENSMUSG00000084792.2	1700056N10Rik	lncRNA	16	16865384	16866975	1	havana	RIKEN cDNA 1700056N10 gene [Source:MGI Symbol;Acc:MGI:1920642]
ENSMUSG00000097960	1720.73006149279	-0.182467528296669	0.10574635014852	0.012915278811904	0.20765258905206	ENSMUSG00000097960.2	A330074K22Rik	lncRNA	8	120931173	120954969	-1	havana	RIKEN cDNA A330074K22 gene [Source:MGI Symbol;Acc:MGI:3045392]
ENSMUSG00000109021	74.5397803044282	0.153950714870772	0.143581825419693	0.0129177110009381	0.20765258905206	ENSMUSG00000109021.2	Gm44812	lncRNA	7	70224582	70235499	1	havana	predicted gene 44812 [Source:MGI Symbol;Acc:MGI:5753388]
ENSMUSG00000109008	43.2636203887334	-0.153493324227028	0.143597744139968	0.0130578787017992	0.207722999223305	ENSMUSG00000109008.3	Gm44899	lncRNA	7	80630594	80643163	-1	havana	predicted gene 44899 [Source:MGI Symbol;Acc:MGI:5753475]
ENSMUSG00000097027	228.220694936585	0.181924276239371	0.118772189208718	0.0131202200976121	0.208027522221287	ENSMUSG00000097027.3	Gm26559	lncRNA	13	99653137	99658268	1	havana	predicted gene, 26559 [Source:MGI Symbol;Acc:MGI:5477053]
ENSMUSG00000086247	46.4228754728432	0.150193119958886	0.144235380370766	0.0137226105337197	0.21082575520986	ENSMUSG00000086247.9	Gm15787	lncRNA	5	110302266	110324370	-1	havana	predicted gene 15787 [Source:MGI Symbol;Acc:MGI:3783229]
ENSMUSG00000097042	289.187425841257	0.172577987245885	0.13031019079807	0.0137085651185596	0.21082575520986	ENSMUSG00000097042.3	Gm17491	lncRNA	8	22970307	22973348	1	havana	predicted gene, 17491 [Source:MGI Symbol;Acc:MGI:4937125]
ENSMUSG00000104436	43.9069664501027	0.156291567677094	0.141219726458033	0.0137166553190239	0.21082575520986	ENSMUSG00000104436.2	Gm37423	lncRNA	1	138896248	138899589	1	havana	predicted gene, 37423 [Source:MGI Symbol;Acc:MGI:5610651]
ENSMUSG00000109394	999.73260181936	0.181118103369066	0.113028046420143	0.0139796652984457	0.212742425437689	ENSMUSG00000109394.3	A230057D06Rik	lncRNA	7	61354267	61578438	-1	havana	RIKEN cDNA A230057D06 gene [Source:MGI Symbol;Acc:MGI:2442922]
ENSMUSG00000116628	142.163596913961	0.173865930914076	0.128426173814504	0.0139761230325856	0.212742425437689	ENSMUSG00000116628.2	4930478L05Rik	lncRNA	16	78357204	78361757	1	havana	RIKEN cDNA 4930478L05 gene [Source:MGI Symbol;Acc:MGI:1923068]
ENSMUSG00000030636	126.625867132914	0.175893588498811	0.12593793729161	0.0140337869754658	0.213252267962036	ENSMUSG00000030636.16	1700010L04Rik	lncRNA	7	82500807	82509057	1	ensembl_havana	RIKEN cDNA 1700010L04 gene [Source:MGI Symbol;Acc:MGI:1916583]
ENSMUSG00000097699	25.1688021159612	0.124751197987114	0.153628268104178	0.0142404221482532	0.213580304616708	ENSMUSG00000097699.3	5430400D12Rik	lncRNA	7	79570471	79572269	1	havana	RIKEN cDNA 5430400D12 gene [Source:MGI Symbol;Acc:MGI:1918589]
ENSMUSG00000121226	292.428658445802	-0.166199927579323	0.133249315670541	0.0149267672510895	0.216574294607467	ENSMUSG00000121226.1		lncRNA	11	69692952	69693780	-1	havana_tagene	novel transcript
