"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000088379"	26.4818507942532	0.061574688558321	0.156709254176543	0.000964427912015336	0.284251436672928
"ENSMUSG00000050732"	1643.65345937299	-0.12218790668288	0.099948255377006	0.000972164333812266	0.284251436672928
"ENSMUSG00000107937"	30.9298808263821	0.0762780727682038	0.173529744785914	0.000958734626344964	0.284251436672928
"ENSMUSG00000109498"	311.369687501692	0.117135846458283	0.176446280000701	0.000991031409420613	0.284251436672928
"ENSMUSG00000113792"	135.233529033977	0.122319896891851	0.151795466653949	0.000976670770421721	0.284251436672928
"ENSMUSG00000083033"	22.7005306966264	0.0527728994252607	0.143789104885819	0.00104741299119517	0.284966161137834
"ENSMUSG00000104852"	147.81939775839	0.1119450078577	0.179885763343637	0.00103765298700402	0.284966161137834
"ENSMUSG00000039878"	50.5757607943334	0.112172594606121	0.179567321249902	0.00103815086617178	0.284966161137834
"ENSMUSG00000116908"	675.650778845394	0.120736260344246	0.112469455422867	0.00103661578914658	0.284966161137834
"ENSMUSG00000106753"	46.4783994873204	0.10226251904189	0.182874619583415	0.0010782626988335	0.286981961343882
"ENSMUSG00000025789"	665.591324663519	0.119474483599023	0.142054402987335	0.00107343257631299	0.286981961343882
"ENSMUSG00000102659"	89.3690232928303	0.104720964602381	0.180565808188457	0.00110617070914779	0.291244042840782
"ENSMUSG00000110411"	130.930802639595	0.113830171310153	0.164701370911718	0.00114208463171673	0.2975008967257
"ENSMUSG00000086156"	31.6995657350714	0.0638187419364117	0.155867540606162	0.00125192335319893	0.322679949751883
"ENSMUSG00000102319"	354.9537043506	0.103121870580966	0.139795109695101	0.00172206654709447	0.326221856530177
"ENSMUSG00000056211"	4022.09526781545	0.110082079110974	0.0999761923897481	0.00167696066657534	0.326221856530177
"ENSMUSG00000082127"	52.6825808234323	-0.0921594106913574	0.1607142419359	0.0016832613087487	0.326221856530177
"ENSMUSG00000049044"	1948.88026997372	-0.118376623052034	0.0704154793283707	0.00136774495975575	0.326221856530177
"ENSMUSG00000079435"	2389.38866636116	-0.112080799089834	0.0825926941233742	0.00173584922353069	0.326221856530177
"ENSMUSG00000106025"	48.25326095692	0.0946403160314745	0.155310114023026	0.00176979796995702	0.326221856530177
"ENSMUSG00000106012"	25.889557097579	0.0639547785303156	0.150727253096372	0.0017177833237038	0.326221856530177
"ENSMUSG00000104938"	65.5794342159776	0.0929525927081677	0.165295511519785	0.00154528172767487	0.326221856530177
"ENSMUSG00000105293"	183.289374397087	0.0900831420018996	0.163860644396181	0.00161461069818128	0.326221856530177
"ENSMUSG00000105659"	180.281243095255	0.10875851774241	0.146637788566604	0.0014254671251971	0.326221856530177
"ENSMUSG00000102780"	317.752136916555	0.113745350070021	0.132777348691995	0.00130476084184051	0.326221856530177
"ENSMUSG00000028792"	1267.20351251977	-0.114244254878338	0.082605685138443	0.00154565284293403	0.326221856530177
"ENSMUSG00000107227"	140.675054456205	0.106945301766526	0.165565257402322	0.00129085407058922	0.326221856530177
"ENSMUSG00000105485"	187.140078556074	0.106677342295677	0.158357330930294	0.00138187821591304	0.326221856530177
"ENSMUSG00000105950"	90.9141044240313	0.0996139366898317	0.156247313687506	0.00161214558273547	0.326221856530177
"ENSMUSG00000107431"	57.2271108922845	0.0901241118427437	0.162550479202238	0.0016554912999422	0.326221856530177
"ENSMUSG00000108991"	26.8030819718009	0.0812058251754447	0.165442519802433	0.00151651689394195	0.326221856530177
"ENSMUSG00000108500"	73.4594501198753	0.0990646593287322	0.158456042095164	0.00158690509659909	0.326221856530177
"ENSMUSG00000109724"	328.370432079123	0.113391488497267	0.0914771357703765	0.00151353351834837	0.326221856530177
"ENSMUSG00000031637"	417.039374735537	0.112365516263259	0.119241863161174	0.00141811228707702	0.326221856530177
"ENSMUSG00000109642"	149.439958434923	0.0991343973400285	0.170044641894476	0.00135846972313979	0.326221856530177
"ENSMUSG00000045128"	6556.62241136254	-0.113191740193598	0.0764867301499113	0.0017495238994861	0.326221856530177
"ENSMUSG00000006362"	403.665086034623	0.10536767215507	0.124089281645496	0.00177125024116496	0.326221856530177
"ENSMUSG00000037742"	100366.954440281	-0.118992917769266	0.0705714047988921	0.00131124489419069	0.326221856530177
"ENSMUSG00000103837"	65.8194490292025	-0.0922493104871964	0.164925587057706	0.00156299024341869	0.326221856530177
"ENSMUSG00000032372"	173.036753517533	-0.107987528092586	0.149441976578873	0.00142959657840968	0.326221856530177
"ENSMUSG00000103657"	223.429652478866	0.098779654184932	0.15202128818848	0.0017132860324293	0.326221856530177
"ENSMUSG00000103624"	172.52492326017	0.101917126323905	0.151728235271148	0.00161274740828958	0.326221856530177
"ENSMUSG00000102573"	249.991260784927	0.107557522004886	0.155019158473299	0.00139143962382595	0.326221856530177
"ENSMUSG00000114016"	127.447864434269	0.106434555079348	0.139654813298838	0.00157635474801221	0.326221856530177
"ENSMUSG00000114438"	81.0937897355182	0.0960422358907909	0.153454905377765	0.00177193118183915	0.326221856530177
"ENSMUSG00000114193"	297.657008455976	0.105646241667565	0.126917326257948	0.00172900614834402	0.326221856530177
"ENSMUSG00000111971"	834.890406592587	0.109391908326561	0.118392136101829	0.00158374441033769	0.326221856530177
"ENSMUSG00000116919"	10.6718498052065	0.0403604704610234	0.122854839543159	0.00146846546546737	0.326221856530177
"ENSMUSG00000023943"	297.858227186233	-0.0794475052025003	0.160208731310331	0.00174122847951363	0.326221856530177
"ENSMUSG00000023984"	122.804246489612	0.105149504963258	0.141251544545891	0.00161647981742287	0.326221856530177
"ENSMUSG00000061232"	1571.23784969069	-0.116084507057091	0.0880241813157457	0.00135054713824954	0.326221856530177
"ENSMUSG00000117599"	155.015130235816	0.104690138020526	0.140662310883748	0.0016424497438533	0.326221856530177
"ENSMUSG00000104100"	90.6727800554684	0.0924085546996818	0.155555245274906	0.00182064035177129	0.326934650390306
"ENSMUSG00000107468"	258.637393473151	0.0995483689832251	0.143524449256115	0.00182874233368946	0.326934650390306
"ENSMUSG00000117294"	23.4558902291132	0.069633061385549	0.153954521568965	0.00182847370966541	0.326934650390306
"ENSMUSG00000055760"	137.408259150782	-0.103884551169948	0.126837720020776	0.00182921045101168	0.326934650390306
"ENSMUSG00000031290"	898.008242476689	0.11305801596919	0.0727074745495267	0.00185943006294263	0.327974607334171
"ENSMUSG00000046402"	2232.22515335899	-0.098052630661488	0.145283519929522	0.00186181779055173	0.327974607334171
"ENSMUSG00000105517"	22.4063324149495	0.0670001900686632	0.151305621459586	0.0018930332240815	0.328743344147941
"ENSMUSG00000120605"	84.4449862450441	0.0879217864401888	0.156416820346204	0.00188633340077876	0.328743344147941
"ENSMUSG00000108689"	93.3017942010161	0.096253593615777	0.143666623774573	0.00196903735555653	0.329565236001175
"ENSMUSG00000107048"	70.66237525027	0.09172307997776	0.150212668937831	0.00198601433057255	0.329565236001175
"ENSMUSG00000108465"	244.517448566224	0.10474122756465	0.10895347951389	0.00197667583781996	0.329565236001175
"ENSMUSG00000111847"	31.2874658049288	0.0620114800956925	0.146143601114153	0.00200544066667382	0.329565236001175
"ENSMUSG00000034932"	1176.89370842116	-0.111280536558927	0.0765718998602294	0.00195139012980262	0.329565236001175
"ENSMUSG00000111748"	88.0756650807838	0.0953477057059619	0.144130430289486	0.00199843541978653	0.329565236001175
"ENSMUSG00000035413"	2109.46799365678	-0.0925551148459225	0.149547634439387	0.00197658744877254	0.329565236001175
"ENSMUSG00000020477"	782.672394973176	-0.108924262870097	0.0878684069506717	0.00193578609178627	0.329565236001175
"ENSMUSG00000061601"	11490.1605422356	0.104539192297233	0.106520753099019	0.00202478161962946	0.33050248566822
"ENSMUSG00000120806"	119.198775575536	0.097240530808427	0.136978349472896	0.00205163676474596	0.33050248566822
"ENSMUSG00000113288"	235.301088831909	0.106074014579568	0.0968483855127057	0.00204090368216427	0.33050248566822
"ENSMUSG00000034424"	1943.90331187542	-0.112445027639716	0.0686108538404699	0.00207272805458506	0.33171777218673
"ENSMUSG00000108621"	2782.38761723401	0.106225508876384	0.092788762556936	0.00209985898552522	0.333877578698511
"ENSMUSG00000103403"	231.503828676891	0.0961115148695127	0.136152853676354	0.00212758834316413	0.336104052714303
"ENSMUSG00000062647"	9739.08527145053	-0.109803331124431	0.0748103995641857	0.00218431143167776	0.336217737738301
"ENSMUSG00000056260"	1778.88172299088	0.10926317164669	0.0765065499607722	0.00219169967383897	0.336217737738301
"ENSMUSG00000093674"	7096.14822853372	-0.109500135666301	0.0770455099403583	0.00214435759131692	0.336217737738301
"ENSMUSG00000019817"	672.488025785916	0.102115419931256	0.108211167863163	0.00219696308250135	0.336217737738301
"ENSMUSG00000072553"	52.2719937465072	-0.0661159720353211	0.147683407921347	0.00216417984960481	0.336217737738301
"ENSMUSG00000109725"	66.9423611058163	0.0852415403859427	0.148027449746953	0.0022550588588485	0.342965038619655
"ENSMUSG00000039323"	3478.32627634931	-0.0981104229019733	0.120218321525714	0.00230461663727453	0.346185228655545
"ENSMUSG00000103532"	48.2106964905617	-0.0791195642655428	0.14921163760192	0.00231864647143304	0.346185228655545
"ENSMUSG00000114617"	105.156947311113	0.0816508903865871	0.148942722210937	0.00229778368699566	0.346185228655545
"ENSMUSG00000113502"	14.8963750420242	0.0488690794950924	0.130555742855871	0.00233776118674605	0.346923760113114
"ENSMUSG00000020932"	837.146269921507	-0.0871035263866452	0.142960924201397	0.00238179887612143	0.351329682413912
"ENSMUSG00000048521"	530.998381985544	0.0938837632764058	0.129778313519256	0.00239989026478319	0.351878521098689
"ENSMUSG00000018507"	306.373529034812	-0.0997366993003453	0.106411130429605	0.0024413269322604	0.353717936469397
"ENSMUSG00000116740"	13.4822716379629	0.0441122157112855	0.124417595168854	0.00243647811020911	0.353717936469397
"ENSMUSG00000104894"	56.1983836582453	0.0802549556569345	0.145304949687017	0.00250716698216434	0.357585138872451
"ENSMUSG00000107116"	334.957548213412	0.0907094810760583	0.131680777329174	0.00255563992904839	0.357585138872451
"ENSMUSG00000107690"	60.5550657888282	0.0793316896163286	0.144858031093736	0.00255160171101774	0.357585138872451
"ENSMUSG00000031897"	498.4587659504	-0.101492268967847	0.0964354129159837	0.00249877307462265	0.357585138872451
"ENSMUSG00000119004"	10.7048886171953	0.0410886291627297	0.120192332940364	0.0025536587598133	0.357585138872451
"ENSMUSG00000117113"	657.873760024537	0.0797068193114455	0.145117975794746	0.0025293888849055	0.357585138872451
"ENSMUSG00000014852"	63.1998151966625	-0.0205117142535703	0.0924139403823017	0.00260436519010137	0.362332307072854
"ENSMUSG00000102687"	50.1139237525434	0.0697569431645324	0.13901095096958	0.00308329998903817	0.362392233228448
"ENSMUSG00000033544"	127.967550168982	0.0920279504834295	0.124284891504001	0.00267461905127129	0.362392233228448
"ENSMUSG00000102326"	21.8524533129777	0.05367224657167	0.131403916733873	0.00312255027312383	0.362392233228448
"ENSMUSG00000102250"	155.535847759949	0.0942131373685527	0.107066293227785	0.00298195579005073	0.362392233228448
"ENSMUSG00000103924"	341.26681740158	0.0920244928899847	0.118398938486302	0.00284668212503949	0.362392233228448
"ENSMUSG00000102142"	477.641857338675	0.0944165454695779	0.103630647131172	0.00307539551855527	0.362392233228448
"ENSMUSG00000026361"	4751.59977438141	0.0982541593706742	0.0961173503029733	0.00287780186128686	0.362392233228448
"ENSMUSG00000064669"	27.5084739678283	0.0632875983877469	0.139705244148807	0.00283313347072651	0.362392233228448
"ENSMUSG00000104037"	188.337564321895	0.0902633821365206	0.11598977711478	0.00309081507242658	0.362392233228448
"ENSMUSG00000047675"	9429.05589602456	-0.104864372504706	0.0731074568079749	0.00301318669716126	0.362392233228448
"ENSMUSG00000054720"	558.521904812515	0.0951523452655445	0.102374589810236	0.00303321030264487	0.362392233228448
"ENSMUSG00000045318"	998.994649232062	-0.0987223683327244	0.0911300802257717	0.00300447399867919	0.362392233228448
"ENSMUSG00000104625"	106.551016994509	0.0829235280176809	0.130647532029459	0.00311252619076936	0.362392233228448
"ENSMUSG00000104886"	23.4256669393086	0.0564194925246322	0.134483354638008	0.00295842577620453	0.362392233228448
"ENSMUSG00000094832"	547.325182696957	0.0805858123228849	0.13991072096869	0.00277662069597056	0.362392233228448
"ENSMUSG00000107498"	83.7893275800241	0.0808673798166072	0.13536418881174	0.00300048307734608	0.362392233228448
"ENSMUSG00000108260"	38.3592058501358	0.0639491671617019	0.138100020857818	0.00305560793105927	0.362392233228448
"ENSMUSG00000108246"	25.5647886282698	0.0414261087015496	0.119237083895764	0.0030322445018028	0.362392233228448
"ENSMUSG00000109005"	263.89392720233	0.0985977979183562	0.101504706987501	0.00267395983374025	0.362392233228448
"ENSMUSG00000098041"	866.497436497574	0.100773550261395	0.0850478221010128	0.00298514399555167	0.362392233228448
"ENSMUSG00000030966"	373.751916032877	-0.101288237216513	0.0828221493969061	0.00301832072582011	0.362392233228448
"ENSMUSG00000108943"	38.2856166003626	0.0574080812769719	0.135990249925288	0.00283720359492533	0.362392233228448
"ENSMUSG00000119317"	41.8212954468539	0.0788209723212296	0.141328714384346	0.00276078832788508	0.362392233228448
"ENSMUSG00000112512"	17.5302503650933	0.0487469974518147	0.126965225694622	0.00312279511603375	0.362392233228448
"ENSMUSG00000109873"	523.210984678809	0.0935999640652983	0.11764780875917	0.00272888247680287	0.362392233228448
"ENSMUSG00000110120"	138.508827063342	0.0952561850671783	0.0999139897838812	0.00310950391445291	0.362392233228448
"ENSMUSG00000062611"	545.615404335567	-0.102219847846834	0.0812112627999615	0.00296042477368266	0.362392233228448
"ENSMUSG00000065864"	11.7783285503919	0.0400409309339619	0.117888061740276	0.00290288666301792	0.362392233228448
"ENSMUSG00000102540"	95.5747249743221	0.0846041781726726	0.137452631146669	0.00270939818331499	0.362392233228448
"ENSMUSG00000111092"	408.978550555305	0.0984905038827836	0.10285641781856	0.00264894718572453	0.362392233228448
"ENSMUSG00000071415"	7557.58085264349	-0.104529953090869	0.0739349776105729	0.00301551160249217	0.362392233228448
"ENSMUSG00000021047"	1111.34966571238	0.103846850712345	0.0804913324380305	0.00275564103846867	0.362392233228448
"ENSMUSG00000021124"	2355.57156682463	-0.109012145263769	0.0624134800107515	0.00300567995115723	0.362392233228448
"ENSMUSG00000024248"	5579.98675069374	-0.103734209701858	0.0753089155506227	0.00306147576752964	0.362392233228448
"ENSMUSG00000024354"	180.316283041488	0.0942259892078875	0.105828197365427	0.00302148288650266	0.362392233228448
"ENSMUSG00000028081"	9788.54815290814	-0.102775204237549	0.076563451168329	0.00314334526642005	0.363056378271515
"ENSMUSG00000104503"	235.986452039748	0.0817715545177623	0.126554302372058	0.00340308380959823	0.365192421988538
"ENSMUSG00000043760"	75.8873312553027	-0.0824320431819639	0.116420829802994	0.00389987212672135	0.365192421988538
"ENSMUSG00000103577"	113.540288543856	0.0795505062250584	0.118545264363007	0.00408652795984887	0.365192421988538
"ENSMUSG00000026014"	3331.55503021901	0.0927083046334987	0.0896890589487765	0.00400915365509169	0.365192421988538
"ENSMUSG00000104118"	940.294650428619	0.0924684953352295	0.0999354221471054	0.0034698943726983	0.365192421988538
"ENSMUSG00000043716"	18009.5260123743	-0.100825084340953	0.0730294875589203	0.00381270470841268	0.365192421988538
"ENSMUSG00000034780"	1075.47126578816	0.0914667988616502	0.0963644147190044	0.0037962648491859	0.365192421988538
"ENSMUSG00000016995"	113.770440442794	-0.0200877522349852	0.0914278193165433	0.00382197291009021	0.365192421988538
"ENSMUSG00000005089"	26725.8500671997	0.103419753268775	0.0724887762855707	0.00332706947910883	0.365192421988538
"ENSMUSG00000027133"	1256.83646986927	-0.0990912652931263	0.081487065666253	0.0034515685961083	0.365192421988538
"ENSMUSG00000025527"	45.3366999621072	0.0710835727151026	0.13747510354846	0.00321047491951682	0.365192421988538
"ENSMUSG00000031320"	11768.0740191914	-0.0984555228036639	0.0778736383021564	0.00384933277184165	0.365192421988538
"ENSMUSG00000105449"	554.883666467981	0.096233597989727	0.0844151320111824	0.00375319432530199	0.365192421988538
"ENSMUSG00000027855"	203.742263396561	0.0916251755995122	0.102930917426484	0.00344686245309847	0.365192421988538
"ENSMUSG00000103135"	94.9311406908548	0.0659382574780119	0.13515054286778	0.00344953211982227	0.365192421988538
"ENSMUSG00000103539"	25.9124267320064	0.0469935089719433	0.123070001672085	0.00371864945970828	0.365192421988538
"ENSMUSG00000028495"	8842.23821533589	-0.103373864696736	0.073128694485414	0.00328419638379263	0.365192421988538
"ENSMUSG00000106457"	666.675669666858	0.0934104681628806	0.098341108748487	0.00341453426527869	0.365192421988538
"ENSMUSG00000104753"	120.790373970553	0.0755797719773936	0.128736682493629	0.00372366774588171	0.365192421988538
"ENSMUSG00000029673"	2343.27822336486	0.0952084881912952	0.0834165584682809	0.00401917194194714	0.365192421988538
"ENSMUSG00000080465"	43.0998433853574	0.0404110633859203	0.115917212155572	0.00389560560648705	0.365192421988538
"ENSMUSG00000058700"	92.4385811968116	0.0727305546751189	0.128754016238282	0.00390052050967612	0.365192421988538
"ENSMUSG00000107905"	80.009518107821	0.0803110486632496	0.118908302065166	0.00398104965994093	0.365192421988538
"ENSMUSG00000063171"	941.8689482527	-0.0942368817321051	0.0869490520393974	0.00393070269077845	0.365192421988538
"ENSMUSG00000046364"	6286.58045018545	-0.105793651075293	0.0643474469667773	0.00358261251811105	0.365192421988538
"ENSMUSG00000109429"	401.729600167673	0.0789754730857552	0.124056710340814	0.00378249817232641	0.365192421988538
"ENSMUSG00000109320"	70.6421344075445	0.0762383057256363	0.123779538401325	0.00404191403075861	0.365192421988538
"ENSMUSG00000051811"	152.503933813345	-0.0861200533290161	0.105582774339997	0.0040597650778962	0.365192421988538
"ENSMUSG00000109570"	51.0893249643531	0.0765050926415381	0.123433249185855	0.00404426358991644	0.365192421988538
"ENSMUSG00000108478"	8.52055337045058	0.0319924448616292	0.106048029946593	0.00385823019462505	0.365192421988538
"ENSMUSG00000109536"	2218.54670475909	0.0928208560618278	0.0887198626335632	0.00405792174730412	0.365192421988538
"ENSMUSG00000109592"	10.2650110377462	0.0358680414594934	0.110907775530407	0.00378598616895519	0.365192421988538
"ENSMUSG00000109608"	94.5265957675448	0.0810611364477303	0.117364578515171	0.0039965841647714	0.365192421988538
"ENSMUSG00000019960"	1638.87771084997	-0.0959084934178857	0.0959296176986689	0.00318274909305796	0.365192421988538
"ENSMUSG00000095123"	1508.36782642831	0.099423536284343	0.0743071194213971	0.0039893200395797	0.365192421988538
"ENSMUSG00000112881"	85.8284541071672	0.0598476963613332	0.130017991274926	0.00397306439811722	0.365192421988538
"ENSMUSG00000112287"	39.6630045411831	0.0622317876047895	0.134818982149828	0.00338713164897794	0.365192421988538
"ENSMUSG00000110635"	308.732063321221	0.092850923334668	0.100861678264672	0.00337759905627768	0.365192421988538
